"","X.Intercept.","lgHz"
"a08:b16",3.52377376437066,-1.53553572767267
"a08:b17",3.50217328973742,-1.51114699359056
"a08:b18",3.56988321572848,-1.54026282730721
"a08:b19",3.66384084493621,-1.60583471191826
"a08:b20",3.36558334384111,-1.48783530536336
"a08:posttest",4.40518994431795,-1.99028362952691
"a08:pretest",3.49108014154556,-1.69476316390867
"a09:b01",2.87320565009923,-1.15318621572151
"a09:b02",3.01730883086862,-1.26077717987412
"a09:b03",2.79610841379689,-1.15747940678861
"a09:b04",2.83079826407196,-1.22152281034791
"a09:b05",3.15166126621328,-1.34600224136228
"a09:b06",2.97626006567721,-1.25408608838442
"a09:b07",3.16099561822655,-1.31176766338975
"a09:b08",3.12993609644216,-1.33801665904571
"a09:b09",3.2400535233088,-1.3757750634493
"a09:b10",3.09798234459681,-1.33424112006269
"a09:b11",3.10651562506216,-1.34779570812345
"a09:b12",3.32854354501541,-1.34899426531999
"a09:b13",3.10906872852594,-1.32174972068028
"a09:b14",3.00891275846202,-1.28277390173802
"a09:b15",3.19316527876672,-1.34843361250901
"a09:b16",2.90557756023927,-1.25628869874044
"a09:b17",2.98160654063563,-1.27945556157453
"a09:b18",2.89581961336016,-1.27879771440926
"a09:b19",2.94046604325839,-1.27398102778431
"a09:b20",3.02656232311742,-1.24205131429895
"a09:posttest",2.29484997884112,-0.988913878219422
"a09:pretest",2.66982579060502,-1.14176973754841
"a10:b01",2.18231515681791,-0.932975587223062
"a10:b02",2.1132443118455,-0.981645780167872
"a10:b03",2.44114392983067,-1.20660414381329
"a10:b04",2.12762641399713,-0.926708173529315
"a10:b05",2.50542802276261,-1.27598993043844
"a10:b06",2.47463937234787,-1.2856691482601
"a10:b07",2.47372367861116,-1.27629912799177
"a10:b08",2.23103174761884,-1.07792325558074
"a10:b09",2.17043022926124,-1.09100783546463
"a10:b10",2.58894510928814,-1.30151057710108
"a10:b11",2.46560491709142,-1.26300668077606
"a10:b12",2.35491414922095,-1.21886394019081
"a10:b13",2.83351365208141,-1.43752170445639
"a10:b14",2.52479869295439,-1.29157250120998
"a10:b15",2.56619409080606,-1.35013216698491
"a10:b16",2.68595961656682,-1.42010857975572
"a10:b17",2.81508210214282,-1.45906792350522
"a10:b18",2.77609316017116,-1.45085109416066
"a10:b19",2.66970349167477,-1.39374997221016
"a10:b20",2.49185340711838,-1.28675689469331
"a10:posttest",1.91166459489993,-1.04248364831047
"a10:pretest",1.80898541482508,-1.02043092325647
"a11:b01",3.01758961956573,-1.31074308364938
"a11:b02",3.1178041047768,-1.37661808308034
"a11:b03",3.15789658509701,-1.3698351919217
"a11:b04",3.20164232287335,-1.38539824592657
"a11:b05",3.12387112901237,-1.3438972968065
"a11:b06",3.06905375981637,-1.39658267051878
"a11:b07",3.35521186483553,-1.45421637568796
"a11:b08",3.08345142136081,-1.35999780064581
"a11:b09",3.12476156979923,-1.37643189657606
"a11:b10",3.22756418121182,-1.40368148534743
"a11:b11",3.09661650775516,-1.32439331647527
"a11:b12",3.05834385234194,-1.32450839362052
"a11:b13",3.13822595200248,-1.36893643815547
"a11:b14",3.22987955604497,-1.3974409556166
"a11:b15",3.09436411394434,-1.33528919051658
"a11:b16",3.066211017312,-1.34033448377259
"a11:b17",2.86892562654721,-1.20856226121606
"a11:b18",3.19632140758421,-1.3607675856922
"a11:b19",2.98376312241659,-1.28158653566078
"a11:b20",2.85948269919492,-1.19903501657261
"a11:posttest",3.34188899269671,-1.49018390647302
"a11:pretest",3.46770394604226,-1.55045882918477
"a12:b01",3.33549803141569,-1.41978026281526
"a12:b02",3.30867582248427,-1.4569959928183
"a12:b03",3.34902007284865,-1.54671347433349
"a12:b04",3.26280592639986,-1.47539366220319
"a12:b05",3.10781221063149,-1.4238787545298
"a12:b06",3.34766936729816,-1.52393410525078
"a12:b07",3.34961015199398,-1.49675026582373
"a12:b08",3.27358453569504,-1.44759447553329
"a12:b09",3.11815498304312,-1.42919955801813
"a12:b10",3.34057329766107,-1.48578323316207
"a12:b11",3.29667789175129,-1.46361581278881
"a12:b12",3.46152109068979,-1.56366985458413
"a12:b13",3.42211911818414,-1.50746281259552
"a12:b14",3.53907493137779,-1.5764051842597
"a12:b15",3.47848756085146,-1.54219932864162
"a12:b16",3.24052380067998,-1.43803306880229
"a12:b17",3.55122537530376,-1.57515349688673
"a12:b18",3.44289603625579,-1.55141408660127
"a12:b19",3.29848544389452,-1.50332688274475
"a12:b20",3.44590426635554,-1.51245429627638
"a12:posttest",3.27719969775691,-1.41744392296555
"a12:pretest",3.37116511807073,-1.4724357498581
"a13:b01",3.25359552324668,-1.20133112716748
"a13:b02",3.35944109584992,-1.31271869241273
"a13:b03",3.32934625241358,-1.35903754589012
"a13:b04",3.34608366514867,-1.33298628423913
"a13:b05",3.50694045048911,-1.40959273425523
"a13:b06",3.51412122629637,-1.43163353378547
"a13:b07",3.5774387128322,-1.43522498543034
"a13:b08",3.26727958680579,-1.30724170568555
"a13:b09",3.43477634417065,-1.41197176267796
"a13:b10",3.38133262114246,-1.36420303021884
"a13:b11",3.46265677073763,-1.36039655331271
"a13:b12",3.40296847703716,-1.34550663106386
"a13:b13",3.38179930553126,-1.38663895394492
"a13:b14",3.22077400216378,-1.31440973546048
"a13:b15",3.73018650428401,-1.53675147054757
"a13:b16",3.42692197678559,-1.4253379912548
"a13:b17",3.29717449830638,-1.35161502220679
"a13:b18",3.4650143500601,-1.43570044983794
"a13:b19",3.33261987168928,-1.28667980110492
"a13:b20",3.86123543473164,-1.58841276986052
"a13:posttest",5.32180164878444,-1.85547529755173
"a13:pretest",4.34218374737106,-1.61875923720078
"a14:b01",2.50762598153531,-1.01480761587417
"a14:b02",2.5048282441572,-1.0513446827316
"a14:b03",2.67645224600973,-1.12131159885755
"a14:b04",2.72842430605714,-1.16491697002326
"a14:b05",2.78899218282916,-1.17101697719755
"a14:b06",2.71570554276678,-1.12738103575046
"a14:b07",2.60589907740335,-1.09557692407533
"a14:b08",2.69700257665446,-1.1775922605421
"a14:b09",2.68962683561499,-1.13807787073915
"a14:b10",2.80310980251378,-1.19260878218241
"a14:b11",2.84282671916434,-1.22200565639018
"a14:b12",2.88189973787066,-1.20581147623963
"a14:b13",2.70311385823256,-1.14390780224018
"a14:b14",2.72685244542134,-1.17387912581584
"a14:b15",2.77426428654389,-1.18878283325186
"a14:b16",2.69113044603932,-1.19894952477921
"a14:b17",2.88154072407409,-1.21381757982085
"a14:b18",2.84144360477234,-1.18702174316424
"a14:b19",2.76083383031687,-1.18002628035897
"a14:b20",2.82953594902576,-1.18414409893713
"a14:posttest",2.13383075920384,-0.786763186537269
"a14:pretest",2.03788521187958,-0.742412960892427
"a15:b01",2.74458248668369,-1.28274851080225
"a15:b02",2.86637067244247,-1.34909534026017
"a15:b03",2.83473580873578,-1.38853967612677
"a15:b04",2.95912288837788,-1.46676125896957
"a15:b05",3.06799859562987,-1.49305488468074
"a15:b06",2.81692413332449,-1.38498827512654
"a15:b07",2.70957306353106,-1.35695607527257
"a15:b08",2.84379740033342,-1.43059660303707
"a15:b09",3.06472718267207,-1.49449106082859
"a15:b10",2.76556155507598,-1.41785586808789
"a15:b11",2.90958690217116,-1.47755499103499
"a15:b12",2.86441478899176,-1.47930355877221
"a15:b13",2.81026960390513,-1.40769783235955
"a15:b14",2.78851128807157,-1.41884205788052
"a15:b15",2.76649948641587,-1.42128980649788
"a15:b16",2.924029146871,-1.46357531449951
"a15:b17",3.01649887749658,-1.54381928067728
"a15:b18",2.82291575221089,-1.46565385977417
"a15:b19",3.00744860907329,-1.50439250147147
"a15:b20",2.96573183633646,-1.5055767027068
"a15:posttest",3.33652014701353,-1.33796529131033
"a15:pretest",3.37677057906768,-1.56048238211581
"a16:b01",3.39299517948672,-1.44300894411922
"a16:b02",3.31709986712158,-1.45273020748822
"a16:b03",3.37518171136685,-1.43270850315844
"a16:b04",3.16974478378461,-1.34320915641844
"a16:b05",3.33267493464049,-1.43660274050095
"a16:b06",3.36449439733646,-1.45180608786851
"a16:b07",3.37114297414621,-1.41709211162136
"a16:b08",3.306161995507,-1.44699672499533
"a16:b09",3.44751621664854,-1.45514116783311
"a16:b10",3.38610831236354,-1.46173069086344
"a16:b11",3.39647247751524,-1.47948158415081
"a16:b12",3.33859640059904,-1.4530423186643
"a16:b13",3.42533942884496,-1.47779510028385
"a16:b14",3.35568434165784,-1.44126064671452
"a16:b15",3.44600635966594,-1.49621903010087
"a16:b16",3.3229930403688,-1.43836234734814
"a16:b17",3.44422210445421,-1.48236049345861
"a16:b18",3.35370392326026,-1.45524249329945
"a16:b19",3.17175897848627,-1.38249781997509
"a16:b20",3.49716824318082,-1.50954540373598
"a16:posttest",3.11809762924913,-1.40312997473955
"a16:pretest",3.09504275959639,-1.30716512532751
"a17:b01",3.37748485242265,-1.59835810937284
"a17:b02",3.26887557213471,-1.55680243963187
"a17:b03",3.14545096441267,-1.50855708695293
"a17:b04",3.14023635433024,-1.47232611251076
"a17:b05",3.26394511850427,-1.52486347672583
"a17:b06",3.16775916188133,-1.51205896535136
"a17:b07",3.24370477070906,-1.55983467249727
"a17:b08",3.04620763948603,-1.45789811274855
"a17:b09",3.03895901079973,-1.46623365908468
"a17:b10",3.28081541401599,-1.59128037486149
"a17:b11",3.32541664941498,-1.57275622309697
"a17:b12",3.30211590746405,-1.58364273116768
"a17:b13",3.16227098545704,-1.51500790922923
"a17:b14",3.07295057217143,-1.46726175799978
"a17:b15",3.28325994236999,-1.5323026478073
"a17:b16",3.22880041057401,-1.52596386684509
"a17:b17",3.45515924458882,-1.59000820416965
"a17:b18",3.18564673316894,-1.50036299556293
"a17:b19",3.28414790072978,-1.53382323262253
"a17:b20",3.16857623269061,-1.46833856193544
"a17:posttest",3.24109319604645,-1.63239020708269
"a17:pretest",3.07563293633596,-1.60360069814206
"a18:b01",3.69116189747944,-1.60553062350082
"a18:b02",3.84127407468876,-1.65204571380171
"a18:b03",4.01771064121804,-1.73514083681881
"a18:b04",3.80852321618324,-1.6035214544965
"a18:b05",3.89625401333775,-1.66525246538468
"a18:b06",3.82211817462709,-1.65126546412757
"a18:b07",3.79070276061318,-1.61787792744309
"a18:b08",3.67247942746048,-1.60874135434387
"a18:b09",3.96308965112159,-1.72642628529915
"a18:b10",3.54093844328684,-1.52779872861545
"a18:b11",3.9084120137083,-1.65626499235452
"a18:b12",3.84903641414543,-1.65844488424828
"a18:b13",3.94058817549558,-1.66371728176462
"a18:b14",3.71466907185396,-1.58369573313316
"a18:b15",3.79968509401209,-1.64078448063033
"a18:b16",3.92382429990614,-1.6887189118125
"a18:b17",4.05421656986486,-1.72165823136443
"a18:b18",3.96983858717503,-1.70285500748198
"a18:b19",3.79805737465185,-1.61913580420335
"a18:b20",3.82214854393487,-1.64361698020028
"a18:posttest",4.9015265384459,-1.8333818466489
"a18:pretest",4.58440538851183,-1.80120890477656
"a19:b01",4.16135214728254,-1.8225747790418
"a19:b02",4.27065958164461,-1.88902698289332
"a19:b03",4.44421353635201,-1.95041247765788
"a19:b04",4.25392680564233,-1.88057472104876
"a19:b05",4.27384922938761,-1.91258192716844
"a19:b06",4.65277958991252,-2.03626389988975
"a19:b07",4.27170900094455,-1.89360187114283
"a19:b08",4.26922489988708,-1.91868778915834
"a19:b09",4.40697592163208,-1.94296705522915
"a19:b10",4.31380168701497,-1.92870317371036
"a19:b11",4.6139385295795,-1.9861522834334
"a19:b12",4.42577753709156,-1.95532640667679
"a19:b13",4.48993021147108,-1.9572173893967
"a19:b14",4.31644026701426,-1.89423747034806
"a19:b15",4.71081615819348,-2.0137151813556
"a19:b16",4.37441319004374,-1.91280100023828
"a19:b17",4.61424232968451,-2.02614972779021
"a19:b18",4.28484186514494,-1.92270724881954
"a19:b19",4.41659608698141,-1.89719310696207
"a19:b20",4.46250431600332,-1.98589966579971
"a19:posttest",4.63654923754941,-2.02077216957887
"a19:pretest",4.5934649288933,-2.03632857551817
"a20:b01",3.19350081291804,-1.40369638765373
"a20:b02",3.48930804239834,-1.54874148675861
"a20:b03",3.44947825510825,-1.47748624395815
"a20:b04",3.65504391342631,-1.60713263628908
"a20:b05",3.45829441959663,-1.51634515980558
"a20:b06",3.61742474405898,-1.60705204979164
"a20:b07",3.467450008157,-1.55269516160122
"a20:b08",3.62484774355158,-1.61442014543413
"a20:b09",3.56186832632484,-1.61327512439461
"a20:b10",3.32006476349174,-1.57016835809596
"a20:b11",3.65111310228678,-1.59775582994092
"a20:b12",3.67162611810817,-1.59285306412858
"a20:b13",3.6081388429029,-1.61587598596154
"a20:b14",3.47381511743699,-1.55024207680983
"a20:b15",3.28208851585821,-1.44655053535585
"a20:b16",3.52261547243969,-1.55405745792147
"a20:b17",3.65816063603871,-1.60190396653187
"a20:b18",3.50972576450749,-1.55562457723292
"a20:b19",3.6792224080112,-1.60822030971104
"a20:b20",3.81616237503238,-1.6671571493462
"a20:posttest",4.63724625236017,-1.83957333085153
"a20:pretest",4.29276523795365,-1.69173998686539
"a21:b01",2.51449465214235,-1.11190302576601
"a21:b02",2.57726807335741,-1.11585623344576
"a21:b03",2.51792692274595,-1.02575874797677
"a21:b04",2.47932125993669,-1.05658612668389
"a21:b05",2.31515310774932,-1.01202569944713
"a21:b06",2.55292776055037,-1.11645827031534
"a21:b07",2.37344915861963,-1.05910109114166
"a21:b08",2.47485150957631,-1.05891036961155
"a21:b09",2.57929272599131,-1.07621361540007
"a21:b10",2.3874505044402,-1.04735195798121
"a21:b11",2.34815702470154,-1.02596720450463
"a21:b12",2.41955082298579,-1.07577484858455
"a21:b13",2.53909111335586,-1.08798015087306
"a21:b14",2.57559193489561,-1.13574673614169
"a21:b15",2.50338535795326,-1.115128201111
"a21:b16",2.39287349987644,-1.06962006181055
"a21:b17",2.68745218964301,-1.14972939628167
"a21:b18",2.45422641004633,-1.12067328463626
"a21:b19",2.6607341086383,-1.20080412834955
"a21:b20",2.53774552322815,-1.02624006702228
"a21:posttest",2.76349994914163,-1.30637448645732
"a21:pretest",2.92383063017854,-1.31099931486417
"a22:b01",2.76714033472018,-1.37291367200566
"a22:b02",2.46954874016954,-1.2564619090553
"a22:b03",2.53606835456057,-1.29318457023316
"a22:b04",2.83222650920083,-1.3789827829641
"a22:b05",2.66940818710807,-1.29886872731167
"a22:b06",2.63122149580009,-1.36450888790251
"a22:b07",2.52267476652409,-1.32164967302053
"a22:b08",2.6211298148874,-1.35381429288511
"a22:b09",2.52361211737606,-1.2977154748642
"a22:b10",2.68174205508199,-1.34509035619893
"a22:b11",2.41911743678892,-1.22913773570444
"a22:b12",2.53899491382139,-1.32136146786388
"a22:b13",2.53635348106394,-1.22617091039962
"a22:b14",2.53280743582829,-1.29386555213988
"a22:b15",2.61642148472777,-1.31063193540437
"a22:b16",2.4306777014949,-1.29706899151551
"a22:b17",2.71866478409111,-1.37143542716567
"a22:b18",2.51556395502451,-1.31347398423392
"a22:b19",2.44572142828868,-1.26329642708265
"a22:b20",2.54105970011155,-1.28765683535607
"a22:posttest",2.0251839235559,-1.09560280019812
"a22:pretest",2.12392979525772,-1.07940388919589
"a23:b01",2.81932206956719,-1.20307188461159
"a23:b02",2.81066272511595,-1.23240776927952
"a23:b03",2.82879287641466,-1.22402897537529
"a23:b04",2.75701589191043,-1.19875623581036
"a23:b05",2.94091019371659,-1.29420160525172
"a23:b06",2.99308853672909,-1.34961418892967
"a23:b07",3.11859310902823,-1.39846615091991
"a23:b08",3.05197219933107,-1.35050953811586
"a23:b09",3.15836904726072,-1.37444836386681
"a23:b10",2.99245814162925,-1.35571732462768
"a23:b11",2.89372263476146,-1.29232068845694
"a23:b12",3.21482599567501,-1.3430636736896
"a23:b13",3.41162791877033,-1.40661431722498
"a23:b14",3.26056838418645,-1.38858286922533
"a23:b15",3.33612028521177,-1.44002519209958
"a23:b16",3.42559893549074,-1.43772087036105
"a23:b17",3.30349939809553,-1.43532323945215
"a23:b18",3.30119895434992,-1.4286809321148
"a23:b19",3.45342488156085,-1.46402881910111
"a23:b20",3.25284510633454,-1.47293823489017
"a23:posttest",3.77368864661332,-1.46865556083658
"a23:pretest",3.52792811715561,-1.36731662297247
"a24:b01",2.1428023771902,-1.23190750968224
"a24:b02",2.29691260802589,-1.30241549764922
"a24:b03",0.949589453701692,-0.828329999106958
"a24:b04",2.40879063836472,-1.38737819105265
"a24:b05",2.10586468752674,-1.24929763844757
"a24:b06",2.25469492984663,-1.30712492306002
"a24:b07",2.34275623117302,-1.35005548300352
"a24:b08",2.25903842350291,-1.31615892323854
"a24:b09",2.11282401242768,-1.27217007472694
"a24:b10",2.18122493117669,-1.30647396391029
"a24:b11",2.41690942084188,-1.40025839145626
"a24:b12",2.20942942989639,-1.36479506002562
"a24:b13",2.06817061127112,-1.25034042370128
"a24:b14",2.13741081882201,-1.27219892019764
"a24:b15",2.24938370108799,-1.35261316922824
"a24:b16",2.14406881055152,-1.29752056524874
"a24:b17",2.32895625074454,-1.36488676977416
"a24:b18",2.5119489501263,-1.36799100000822
"a24:b19",2.17943953567728,-1.29993082081558
"a24:b20",2.24868580959997,-1.33750628177904
"a24:posttest",2.54493719100203,-1.47100963436273
"a24:pretest",2.22738074675171,-1.38074464370799
"a26:b01",3.39919065980548,-1.6232395802624
"a26:b02",3.40464828059795,-1.62833007470753
"a26:b03",3.25175145144743,-1.54448482333962
"a26:b04",3.52536241212207,-1.65752665745227
"a26:b05",3.08955865685872,-1.4912317383482
"a26:b06",3.36205065026394,-1.58979931691457
"a26:b07",3.35454769321953,-1.61553046732321
"a26:b08",3.26868556889618,-1.57615384098392
"a26:b09",2.9889141583422,-1.44668012749434
"a26:b10",3.17517612364239,-1.51104501328531
"a26:b11",3.41876768124772,-1.59850915517501
"a26:b12",3.42312822265542,-1.60307651325248
"a26:b13",3.47715968250914,-1.61188172931103
"a26:b14",3.07298239849728,-1.4675204522346
"a26:b15",3.33046928250322,-1.54287077526309
"a26:b16",3.1183763170632,-1.47939649818026
"a26:b17",3.27745907394446,-1.54271762564704
"a26:b18",3.50509831421057,-1.6813249996899
"a26:b19",3.34146294510532,-1.56215023207776
"a26:b20",3.56300093005236,-1.67039683747121
"a26:posttest",3.73342651854684,-1.60726937457633
"a26:pretest",3.65517255828396,-1.59868428823168
"a27:b01",3.38736940876398,-1.4665232654549
"a27:b02",3.27277464925856,-1.47060099534871
"a27:b03",3.48420996474579,-1.57589175245984
"a27:b04",3.50986554625314,-1.58067644386986
"a27:b05",3.43012580674268,-1.51212561289966
"a27:b06",3.36097608296803,-1.43660146913898
"a27:b07",3.35677804186829,-1.46448623430553
"a27:b08",3.29529147946208,-1.43969011717137
"a27:b09",3.28134462087991,-1.42768610465769
"a27:b10",3.32952675629948,-1.47072099576405
"a27:b11",3.20216461389985,-1.348754715683
"a27:b12",3.22865936780579,-1.3829567584607
"a27:b13",3.26652028686385,-1.41093106511947
"a27:b14",3.06446042302015,-1.33979747171686
"a27:b15",3.39116203528788,-1.4402078823626
"a27:b16",3.3962652242818,-1.47366754093873
"a27:b17",3.18504081856082,-1.38951897978832
"a27:b18",3.30412597871225,-1.35160251092057
"a27:b19",3.37007594789728,-1.43669293597697
"a27:b20",3.16839654038399,-1.38604044262181
"a27:posttest",3.73427726864787,-1.35276203471884
"a27:pretest",3.76892772320689,-1.35651434372779
"a28:b01",3.77366398674132,-1.77108826140619
"a28:b02",3.77252176538042,-1.80202094305401
"a28:b03",3.90816515321238,-1.82216662019882
"a28:b04",3.85403849960736,-1.85219832482295
"a28:b05",4.04958056999238,-1.92672813872786
"a28:b06",3.9065167309073,-1.88636283728905
"a28:b07",4.13834416946241,-1.98656046372807
"a28:b08",3.84113813901237,-1.83376036430228
"a28:b09",3.97110322811501,-1.89892284911243
"a28:b10",3.96542855313676,-1.90255072378702
"a28:b11",4.16711970882214,-1.97388400855083
"a28:b12",4.00904448193149,-1.93176162077994
"a28:b13",3.97366248859591,-1.92039077254092
"a28:b14",4.02204433544991,-1.95053815503866
"a28:b15",3.95028592395281,-1.9374826404458
"a28:b16",4.15124341872177,-2.00970479100402
"a28:b17",4.08679764594504,-1.94748370683788
"a28:b18",4.65220276633218,-2.08599608317103
"a28:b19",4.13621908607917,-1.99074082283659
"a28:b20",4.36781022793376,-2.06669770226701
"a28:posttest",3.58589674770107,-1.81267055910204
"a28:pretest",3.64716738417586,-1.83596311842511
"a29:b01",2.13796563438159,-0.921133376453779
"a29:b02",1.87420726969264,-0.7118443616558
"a29:b03",1.80801077807645,-0.720516464894428
"a29:b04",1.84343626136177,-0.715765602228831
"a29:b05",1.77228218292367,-0.600234665330025
"a29:b06",1.83352251174398,-0.710018163159873
"a29:b07",1.64087970648819,-0.581862409076539
"a29:b08",1.92187029431697,-0.704543257946299
"a29:b09",1.72283052045043,-0.570509256861007
"a29:b10",1.91212823356874,-0.682475611676686
"a29:b11",2.12871258683313,-0.769358593690515
"a29:b12",2.14400440425413,-0.79740947321068
"a29:b13",2.20283700172195,-0.895800532587662
"a29:b14",2.14101883781719,-0.805081361387715
"a29:b15",1.95103865221393,-0.799089512315049
"a29:b16",2.01380379952056,-0.728350517559616
"a29:b17",1.99650565958999,-0.671010148588193
"a29:b18",2.01888844893599,-0.716659846555963
"a29:b19",2.22252204031344,-0.843249480291064
"a29:b20",2.1412608260019,-0.819108051126804
"a29:posttest",2.73249037046563,-0.785678432985191
"a29:pretest",2.34928285454712,-0.748453047689089
"a30:b01",2.70003308214184,-1.23919413588154
"a30:b02",2.8063939047926,-1.29401713916841
"a30:b03",2.69070648304847,-1.22987779646236
"a30:b04",2.66017948696206,-1.22082687751907
"a30:b05",2.4930046194676,-1.16166113319425
"a30:b06",2.67356982254339,-1.23843939914611
"a30:b07",2.77217599732557,-1.27739384488002
"a30:b08",2.32618755028767,-1.08953265531586
"a30:b09",2.6942051038259,-1.23679256703185
"a30:b10",2.53656050711462,-1.15984819068349
"a30:b11",2.6599123887477,-1.21568731555115
"a30:b12",2.48166573984536,-1.12428239544772
"a30:b13",2.50638443771939,-1.15904305952678
"a30:b14",2.37261308319839,-1.10454436555002
"a30:b15",2.7285762778868,-1.25367678820305
"a30:b16",2.47446523757669,-1.17045245545518
"a30:b17",2.60668523962763,-1.19806211099551
"a30:b18",2.59274142139677,-1.20691917877989
"a30:b19",2.30137445433588,-1.1072986428013
"a30:b20",2.66198793716522,-1.19138608273363
"a30:posttest",2.5500434252947,-1.11644348115887
"a30:pretest",2.9578489085299,-1.35500036719387
"l01:b01",3.99886184934249,-1.63846910324977
"l01:b02",4.03692119940702,-1.63932564458373
"l01:b03",3.92046412277827,-1.59790455703158
"l01:b04",4.05395152936584,-1.6426070104488
"l01:b05",4.08372088618778,-1.64143167345728
"l01:b06",4.1600570602279,-1.68904541714175
"l01:b07",4.07122021625321,-1.6641723713202
"l01:b08",4.29627074298957,-1.73588876907186
"l01:b09",4.08575160187963,-1.6809409279666
"l01:b10",4.11836572004852,-1.67600646636113
"l01:b11",4.31959858311265,-1.75313814605299
"l01:b12",4.17547981350006,-1.67780046327024
"l01:b13",4.09585452801586,-1.68060844058298
"l01:b14",4.06377713170011,-1.67906229275267
"l01:b15",4.14657316506933,-1.69109618774047
"l01:b16",4.18000160169375,-1.69605683331446
"l01:b17",4.12154077022364,-1.68874862877565
"l01:b18",4.05044344197466,-1.66697775851947
"l01:b19",4.09310457986051,-1.68605979717884
"l01:b20",4.53959019044053,-1.82738711274517
"l01:posttest",3.63084876539545,-1.47229826117984
"l01:pretest",3.47461234787198,-1.37148439364581
"l02:b01",3.67856679859051,-1.40602195673813
"l02:b02",3.83145430503116,-1.45058632059144
"l02:b03",3.95462158116547,-1.5364082808807
"l02:b04",3.99022346576533,-1.52109629582392
"l02:b05",4.05960096141534,-1.57828724731231
"l02:b06",3.91456950647752,-1.4956690449543
"l02:b07",3.66408367936674,-1.40106597154142
"l02:b08",3.88248615856405,-1.47039037404761
"l02:b09",3.90756958394637,-1.5031027598244
"l02:b10",3.97717370645056,-1.45673202421265
"l02:b11",3.78942081250649,-1.37569688708476
"l02:b12",3.8350712624672,-1.47055315909677
"l02:b13",3.80152244349763,-1.49469120235298
"l02:b14",3.61237787599899,-1.32582676772557
"l02:b15",3.77130234904434,-1.40217508006528
"l02:b16",4.16528172086592,-1.53938624274972
"l02:b17",3.97977444016281,-1.47813228187004
"l02:b18",3.95113422224434,-1.45390279081275
"l02:b19",3.9937087777154,-1.46798098100555
"l02:b20",3.75330448789454,-1.50085123079146
"l02:posttest",3.66140980229424,-1.26093216086325
"l02:pretest",3.35744100598564,-1.22828331496926
"l03:b01",3.41304918189741,-1.40556311086499
"l03:b02",3.45748092498175,-1.40831569509818
"l03:b03",3.34994032458689,-1.36094067334918
"l03:b04",3.49142272653752,-1.44522245128065
"l03:b05",3.41062439770544,-1.4315228054499
"l03:b06",3.53311012009355,-1.47142925113425
"l03:b07",3.49231899041379,-1.44024389604707
"l03:b08",3.20667334004156,-1.34493307420693
"l03:b09",3.59155592130506,-1.52973303541698
"l03:b10",3.39341266733694,-1.39786994782938
"l03:b11",3.46359817149574,-1.46020195252414
"l03:b12",3.34158098273307,-1.3797634756096
"l03:b13",3.30994976407615,-1.36432890823009
"l03:b14",3.36695005503824,-1.4333192438011
"l03:b15",3.40328721686273,-1.37754275627664
"l03:b16",3.38048203727519,-1.4444388579127
"l03:b17",3.63203221971416,-1.50865623005663
"l03:b18",3.17980035591106,-1.33786321592713
"l03:b19",3.57866866285916,-1.47508480966824
"l03:b20",3.46756572161953,-1.43338536621578
"l03:posttest",3.1956099166401,-1.2037941118293
"l03:pretest",3.5013786443077,-1.35092426118853
"l04:b01",4.22829194460637,-1.63651948246107
"l04:b02",4.37151993577417,-1.71534998589164
"l04:b03",4.26247972033235,-1.65909770801585
"l04:b04",4.33537216661892,-1.67090170133402
"l04:b05",4.25860105602092,-1.67494583063355
"l04:b06",4.30017788059908,-1.69159543855318
"l04:b07",4.25088113429028,-1.67883965596922
"l04:b08",4.2066434118612,-1.65302754530527
"l04:b09",4.18412149651869,-1.61576432419389
"l04:b10",4.32073900650176,-1.71148948293392
"l04:b11",4.17134719283934,-1.61702502063751
"l04:b12",4.1364054073126,-1.58584876488158
"l04:b13",4.33891298273201,-1.68432704145526
"l04:b14",4.20875662174053,-1.64495213665736
"l04:b15",4.22966944112382,-1.64466614519427
"l04:b16",4.33253825450281,-1.74237933701599
"l04:b17",4.42281475306673,-1.71652770794398
"l04:b18",4.21894470630401,-1.61976339140623
"l04:b19",4.30199384332709,-1.64308040293351
"l04:b20",4.18868583901688,-1.64447121277405
"l04:posttest",4.22239946240773,-1.45652569186738
"l04:pretest",4.28843990531445,-1.55756710405043
"l05:b01",3.18762377017785,-1.3894991265842
"l05:b02",3.32720685447965,-1.44458812513839
"l05:b03",3.22480590096931,-1.38620907350775
"l05:b04",3.25601201657885,-1.39145339265631
"l05:b05",3.36912624811193,-1.43735432729939
"l05:b06",3.52882170040381,-1.50731551915702
"l05:b07",3.3572789379814,-1.47267733997875
"l05:b08",3.4459483979619,-1.4975210779966
"l05:b09",3.48870537131152,-1.54350592472721
"l05:b10",3.4444654653761,-1.54418104334294
"l05:b11",3.47320776940611,-1.44513113636165
"l05:b12",3.50592264632515,-1.52658526684482
"l05:b13",3.71790151245997,-1.59135423045822
"l05:b14",3.6464289669236,-1.57292627503664
"l05:b15",3.52894409373891,-1.53525190445918
"l05:b16",3.60608303678649,-1.54400125376713
"l05:b17",3.65221102583784,-1.61326574990036
"l05:b18",3.57555453446769,-1.53290137306425
"l05:b19",3.72000144029424,-1.60843701059629
"l05:b20",3.54356441967757,-1.48043757944198
"l05:posttest",4.8110442430356,-1.65181704466313
"l05:pretest",3.8333634168315,-1.39907278692526
"l06:b01",2.90447853939881,-1.33127037151897
