Subject,Block,Condition,Group,Fr_Slope,Fr_Offset,Fr_R2,Cn_Slope,Cn_Offset,Cn_R2,Pr_Slope,Pr_Offset,Pr_R2,Occ_Slope,Occ_Offset,Occ_R2
14,19,practice,self,1.440277462,1.091103656,0.979815318,1.46042894,1.418200968,0.990167265,1.531760731,1.503224343,0.986890801,1.252254792,1.164303668,0.985457979
14,20,practice,self,1.304636355,0.997759067,0.993253979,1.567008838,1.602637747,0.983815061,1.547314061,1.555405041,0.988795806,1.319881196,1.282930617,0.953697711
14,NA,post,self,0.957059004,0.814158993,0.992066437,1.188443523,1.200912481,0.984033681,1.090150932,1.105428118,0.961427049,0.951778609,0.888537551,0.796435007
14,NA,pre,self,0.869304303,0.570237745,0.939208504,1.11564333,1.115654332,0.973279318,0.862010167,0.905853782,0.819845966,0.837571304,0.829898255,0.775013013
15,1,practice,self,1.402063291,1.245695299,0.894835455,1.396451778,1.290360517,0.922894688,1.49208726,1.342008118,0.974871999,1.243416679,1.134390269,0.950057137
15,2,practice,self,1.599751192,1.363098588,0.988174081,1.606704619,1.433375167,0.991060893,1.492549935,1.318109228,0.968682828,1.331441599,1.202604647,0.960137885
15,3,practice,self,1.559214711,1.325298812,0.965738228,1.67804026,1.4823054,0.992434598,1.589832825,1.366752398,0.987255396,1.412975233,1.239605649,0.975066736
15,4,practice,self,1.616065745,1.320355128,0.97505338,1.646161076,1.409522668,0.969579238,1.667267623,1.403372445,0.992582375,1.524188433,1.300391344,0.995842232
15,5,practice,self,1.661489849,1.417917183,0.9626875,1.828118764,1.609670057,0.996404146,1.661487226,1.446827585,0.984306551,1.502350308,1.321773614,0.965367898
15,6,practice,self,1.591796873,1.304897493,0.96513173,1.591456799,1.356399997,0.959845835,1.618398029,1.359508018,0.993443699,1.458187836,1.245280709,0.992837115
15,7,practice,self,1.547966791,1.303240399,0.957316139,1.539940183,1.34142738,0.960460742,1.524467903,1.311206212,0.982991987,1.346198916,1.149559966,0.974863709
15,8,practice,self,1.859474885,1.584661547,0.992721659,1.788137609,1.52431415,0.992304926,1.711744231,1.433351449,0.994821758,1.451532829,1.226915294,0.984944661
15,9,practice,self,1.92363322,1.657434717,0.997061626,1.810676213,1.577830107,0.993655387,1.618393111,1.394023027,0.988769487,1.578643748,1.375490042,0.993100737
15,10,practice,self,1.638924721,1.335652758,0.972126736,1.658397295,1.402095011,0.978471531,1.516086634,1.221115614,0.989634198,1.291485461,1.008118832,0.988861921
15,11,practice,self,1.61595441,1.300230618,0.959620189,1.797256393,1.520248789,0.9935735,1.725803984,1.434406389,0.98906951,1.55865483,1.290573381,0.987782224
15,12,practice,self,1.857037331,1.549866886,0.992533945,1.8984312,1.639410014,0.990711053,1.782639069,1.508443167,0.989357992,1.556912691,1.272269521,0.983031759
15,13,practice,self,1.751876344,1.448684719,0.992818277,1.724703966,1.487274782,0.994319395,1.609316072,1.35979184,0.995926694,1.411272136,1.189819207,0.985140408
15,14,practice,self,1.686521153,1.399858696,0.975923153,1.725758922,1.509366886,0.976495348,1.635871526,1.386621428,0.986709423,1.430912513,1.193391578,0.971036936
15,15,practice,self,1.743171184,1.461421483,0.985887423,1.620437468,1.366898245,0.99831569,1.510311288,1.252020212,0.995918269,1.466277938,1.226522244,0.990931633
15,16,practice,self,1.651027665,1.34976344,0.961097702,1.677125924,1.440728374,0.955423289,1.734474135,1.463393406,0.98791303,1.486175606,1.255276683,0.972061564
15,17,practice,self,1.89485436,1.516917569,0.991613885,1.957660379,1.650540027,0.993479121,1.810250282,1.499741621,0.993232601,1.513396786,1.217305705,0.996513907
15,18,practice,self,1.642213776,1.356484343,0.973210377,1.859191164,1.593523512,0.99148161,1.556769927,1.257660882,0.984147296,1.529284244,1.265308294,0.976353434
15,19,practice,self,1.636161374,1.366060452,0.957015958,1.726135711,1.53443824,0.957969239,1.776716772,1.530216223,0.99602131,1.569476341,1.318397502,0.979749594
15,20,practice,self,1.794274754,1.480546494,0.986475162,1.803386006,1.562017385,0.983705361,1.65910132,1.395367158,0.969051198,1.442451155,1.136547799,0.985351276
15,NA,post,self,1.320497609,1.702929969,0.995354695,1.527927303,1.521350689,0.992579501,1.431975703,1.374497698,0.987385731,1.408790784,1.445807837,0.988844791
15,NA,pre,self,1.874692247,1.563044164,0.989257697,2.070931319,1.83102214,0.996203996,1.850669852,1.666832678,0.993933312,1.641870809,1.507129715,0.996878069
16,1,practice,self,1.370070891,1.079301676,0.933552187,1.596379199,1.508150707,0.975931257,1.579343948,1.476616062,0.9897266,1.520265255,1.499221036,0.995972696
16,2,practice,self,1.357284495,1.049701024,0.919699939,1.640462996,1.523656688,0.972355094,1.746385593,1.583245682,0.992177732,1.493854961,1.426021169,0.997616781
16,3,practice,self,1.082818302,0.790705327,0.904806082,1.612418654,1.545110567,0.970543743,1.646829345,1.530723251,0.982986431,1.468506889,1.454547536,0.995521477
16,4,practice,self,0.843878452,0.524603143,0.928385752,1.541823495,1.493947121,0.971757088,1.505461282,1.423270721,0.980041269,1.384365392,1.365805053,0.997122951
16,5,practice,self,1.121562218,0.784230614,0.946244644,1.699286975,1.606508248,0.984963742,1.759244163,1.629039038,0.993541101,1.511658126,1.452143367,0.996496188
16,6,practice,self,1.488520114,1.183203511,0.955357136,1.740721423,1.645394998,0.994610885,1.841109021,1.727828786,0.986596597,1.543488887,1.50306235,0.983738799
16,7,practice,self,1.498942202,1.160008582,0.959702186,1.854070366,1.760823718,0.990360846,1.77481965,1.639064251,0.992575299,1.454182431,1.466729034,0.987130661
16,8,practice,self,1.59929898,1.1591343,0.984703916,1.687031624,1.503715628,0.984622197,1.746214667,1.569338199,0.996570892,1.538626315,1.484382827,0.993341015
16,9,practice,self,1.542029142,1.145278297,0.990352452,1.89514108,1.789954014,0.997638327,1.782355759,1.665617858,0.998785479,1.519386427,1.510096991,0.998596159
16,10,practice,self,1.486220379,1.109525057,0.978874548,1.842243541,1.761951136,0.987225112,1.856366834,1.729366725,0.994551222,1.555712324,1.512437124,0.995877535
16,11,practice,self,1.401650401,0.988746952,0.977085497,1.800893828,1.658240024,0.995365831,1.759494491,1.623679521,0.995962138,1.513801334,1.446342861,0.996233999
16,12,practice,self,1.585944488,1.177809619,0.984933034,1.832633891,1.713136316,0.990744937,1.78066008,1.625445835,0.994938473,1.507622479,1.432334472,0.991461427
16,13,practice,self,1.424510535,1.04103194,0.983343744,1.821757618,1.708275825,0.997081213,1.800904111,1.647909325,0.99239468,1.575301458,1.529625649,0.985100969
16,14,practice,self,1.498481544,1.167349962,0.965012558,1.972526482,1.857270745,0.996924008,1.834244532,1.69117543,0.99270143,1.535725246,1.508562645,0.988169214
16,15,practice,self,1.52052992,1.112077852,0.981972398,1.850583765,1.742321263,0.985367989,1.834559701,1.713730301,0.995957975,1.519196987,1.470407698,0.996358078
16,16,practice,self,1.64867165,1.238468246,0.989898917,1.947879868,1.871209141,0.994984267,1.841676164,1.728093345,0.996229104,1.550482134,1.497703241,0.990345829
16,17,practice,self,1.538949538,1.116471356,0.992153796,1.974952352,1.854877419,0.996563869,1.820291735,1.689572788,0.997920257,1.584636203,1.517493396,0.996664455
16,18,practice,self,1.461656801,1.046036,0.988314107,1.723274999,1.615267158,0.996185964,1.688474653,1.545697683,0.996364884,1.544260125,1.496786461,0.988182395
16,19,practice,self,1.596444041,1.154945779,0.991274904,1.913498641,1.756084216,0.997797943,1.790039484,1.631903976,0.996168814,1.474980435,1.40796086,0.989701115
16,20,practice,self,1.783411161,1.402341602,0.986884952,1.97989174,1.896392806,0.993985304,1.894969507,1.782106831,0.996750409,1.600284733,1.56844074,0.990298815
16,NA,post,self,1.52015808,1.201391151,0.969965709,1.505431873,1.323149979,0.993730673,1.623090122,1.473733435,0.998316455,1.473238796,1.35774306,0.991043784
16,NA,pre,self,1.430074596,0.959110661,0.983212246,1.462002032,1.266365136,0.986318607,1.511267812,1.323392421,0.991988403,1.357350992,1.30961002,0.990175658
17,1,practice,self,1.812779884,1.707694115,0.964825125,1.442824396,1.263855249,0.976133958,1.675427502,1.560038711,0.965390751,1.658956291,1.466133471,0.971434818
17,2,practice,self,1.753387828,1.634832819,0.949953184,1.617567267,1.498910109,0.960935965,1.630085752,1.510256662,0.959247411,1.523757278,1.367402286,0.968724061
17,3,practice,self,1.691365559,1.592488662,0.947167635,1.546626815,1.447969626,0.967596678,1.630761814,1.556272705,0.951083494,1.493441578,1.352133185,0.952417968
17,4,practice,self,1.736771328,1.665299856,0.953223294,1.516433165,1.43087326,0.970104249,1.371988462,1.25857321,0.971800589,1.530442508,1.372488815,0.980119045
17,5,practice,self,1.764913282,1.6577812,0.955993426,1.574691687,1.460166121,0.967035721,1.776516608,1.617051631,0.987444543,1.43163822,1.284619684,0.970311923
17,6,practice,self,1.7470046,1.652565732,0.942459852,1.527322492,1.420914469,0.958470719,1.641920949,1.582277705,0.9454101,1.431671899,1.264757348,0.954824512
17,7,practice,self,1.634996576,1.46209419,0.967300555,1.617659191,1.492765062,0.974375941,1.57509555,1.435227301,0.96900238,1.564726681,1.413716775,0.961875366
17,8,practice,self,1.758889615,1.653362415,0.950004831,1.525839239,1.42185573,0.97234335,1.777867835,1.687848238,0.971102784,1.394998663,1.227252836,0.959460723
17,9,practice,self,1.739542325,1.630796783,0.951693703,1.801724356,1.67410954,0.997744866,1.314991853,1.101567167,0.987028201,1.377530723,1.120829524,0.983340857
17,10,practice,self,1.708349573,1.51744451,0.977106265,1.77528279,1.622542664,0.997229021,1.726176374,1.530168966,0.98787919,1.663819255,1.473633026,0.972825758
17,11,practice,self,1.56375784,1.364492539,0.963324082,1.890011684,1.849193277,0.950105448,2.012364331,1.888873412,0.980120056,1.805338597,1.597959646,0.979644608
17,12,practice,self,1.586224552,1.398473679,0.976729751,1.669112344,1.594870221,0.97871234,1.901273558,1.765256471,0.989982229,1.585223436,1.437031977,0.96484246
17,13,practice,self,1.76790744,1.672396626,0.935869843,1.545370619,1.460785968,0.960721972,1.84429014,1.746797175,0.953973462,1.678057507,1.453225026,0.96094639
17,14,practice,self,1.568384708,1.401085415,0.969312526,1.607480576,1.522434019,0.972844126,1.482674647,1.349368725,0.968833992,1.608776631,1.445092946,0.981281243
17,15,practice,self,1.801771443,1.715905511,0.946544513,1.631898944,1.545285234,0.972463125,1.678476421,1.533715914,0.978362533,1.591539938,1.430787571,0.978599545
17,16,practice,self,1.576099383,1.398320041,0.965749127,1.789331682,1.644817449,0.990601311,1.543272427,1.442120703,0.982300047,1.43945232,1.281630507,0.97600567
17,17,practice,self,1.633993512,1.518081258,0.949010911,1.636516198,1.580689646,0.958748921,1.694250909,1.582212306,0.984382247,1.65199374,1.522815066,0.971681029
17,18,practice,self,1.798542522,1.712665848,0.939003097,1.814591316,1.806432128,0.936135727,1.767454654,1.620175491,0.979161669,1.366067733,1.144453168,0.962784605
17,19,practice,self,1.265404636,0.974189078,0.986566745,1.789551894,1.640747481,0.98952782,1.68623514,1.649959007,0.943833014,1.526885185,1.421574428,0.949209975
17,20,practice,self,1.707562455,1.525302733,0.96532871,1.737323519,1.640363074,0.970284231,1.854561145,1.781465733,0.939815268,1.339034024,1.148513026,0.989648839
17,NA,post,self,1.579483028,1.187191508,0.977229154,1.64483928,1.393707721,0.985278424,1.775018692,1.506984261,0.993250295,1.778969907,1.455555345,0.996161748
17,NA,pre,self,1.617230496,1.19532055,0.988861644,1.694057612,1.385098488,0.9927319,1.732399788,1.423260247,0.993219837,1.733372723,1.387817382,0.993520173
18,1,practice,self,1.005911114,0.931146991,0.753842485,1.71383046,1.738028759,0.987653334,1.744010782,1.650457602,0.998338824,1.68268713,1.613577262,0.993588381
18,2,practice,self,1.211514675,1.13292239,0.843729814,1.588672935,1.586465562,0.988767914,1.933254763,1.877624815,0.999181377,1.72885172,1.68720785,0.987193326
18,3,practice,self,1.1103575,0.941621132,0.91002435,1.817443534,1.780360533,0.997823844,1.916090331,1.819677817,0.998055739,1.803187474,1.743290592,0.993052252
18,4,practice,self,1.661023742,1.479427563,0.988438457,1.719071834,1.692459582,0.995204625,1.816153375,1.751262367,0.998008372,1.665474657,1.655779096,0.994372472
18,5,practice,self,1.384435719,1.288901997,0.929052225,1.86922312,1.863959999,0.997035784,1.892820136,1.810623848,0.995273115,1.717851932,1.659797675,0.992946784
18,6,practice,self,1.485689041,1.337348896,0.94247938,1.838516373,1.763028796,0.995129455,1.923201158,1.80098412,0.997462664,1.730756431,1.680094349,0.99488167
18,7,practice,self,1.710909913,1.490244313,0.989753601,1.830694913,1.784573381,0.997944747,1.868287417,1.76166848,0.995270934,1.669505726,1.631400701,0.996915296
18,8,practice,self,1.459367085,1.25058034,0.967015327,1.691710437,1.593752007,0.995393205,1.762331404,1.628614514,0.996317457,1.684124951,1.602421498,0.99467755
18,9,practice,self,1.602803312,1.377967322,0.977066142,1.915785367,1.844445478,0.99335727,2.01578912,1.86324025,0.994049087,1.865252696,1.771361135,0.996430099
18,10,practice,self,1.508445267,1.322621378,0.965563226,1.793975108,1.726040697,0.998805292,1.860906686,1.757537013,0.995641607,1.56224903,1.518009776,0.983728779
18,11,practice,self,1.329151317,1.012312036,0.961424515,1.8744814,1.815679728,0.997873341,1.880656559,1.822198648,0.998270886,1.720516988,1.702279669,0.99720972
18,12,practice,self,1.651650621,1.444687212,0.967679257,1.793943156,1.69792489,0.995511731,1.861482373,1.745131232,0.995859208,1.734092673,1.676362081,0.997655217
18,13,practice,self,1.617085258,1.378679529,0.986873102,1.83316915,1.760852091,0.994354204,1.834494577,1.759125249,0.995428084,1.695957043,1.677109519,0.998180425
18,14,practice,self,1.620100514,1.338387064,0.987284301,1.738680437,1.633196041,0.997044912,1.784849989,1.700755234,0.996710907,1.624241992,1.59781689,0.992843418
18,15,practice,self,1.978868217,1.732904855,0.987907017,1.823457746,1.761826902,0.992808993,1.882727144,1.776964922,0.997408943,1.747816665,1.671318034,0.995872647
18,16,practice,self,1.551936269,1.35964353,0.977660334,1.792319327,1.734639116,0.995561538,1.870729916,1.764055506,0.997510476,1.738414018,1.6705145,0.995677575
18,17,practice,self,1.624493188,1.459407015,0.981847622,1.78689118,1.720564856,0.995082607,1.928603584,1.840696246,0.997988504,1.802618313,1.761275437,0.996682716
18,18,practice,self,1.519514586,1.343750515,0.940256251,1.851043502,1.811124186,0.991821613,1.943619226,1.856428012,0.993877294,1.791487317,1.753407004,0.996423705
18,19,practice,self,1.57828857,1.324857304,0.971897788,1.879261332,1.790801274,0.996016492,1.778740606,1.662380606,0.997132913,1.688011973,1.61857112,0.995277381
18,20,practice,self,1.706404358,1.472423982,0.990448221,1.841162923,1.787283056,0.996988067,1.857272581,1.765529429,0.996952669,1.700028383,1.642846993,0.98732673
18,NA,post,self,1.399119179,1.236827647,0.997963568,1.651641242,1.60987085,0.994076686,1.887377589,1.817092771,0.991515359,1.771684724,1.877294464,0.97882762
18,NA,pre,self,1.602256212,1.278171719,0.989244091,1.728241958,1.643221777,0.996490696,1.893415234,1.725509065,0.989404266,1.719918208,1.718219095,0.97578965
19,1,practice,self,1.672168276,1.511598315,0.976634036,2.093529459,1.923704966,0.994696572,2.101041578,1.98546718,0.989731675,1.8229406,1.732074057,0.997644756
19,2,practice,self,1.823047054,1.608692589,0.989329405,1.988065384,1.831739828,0.980330987,2.010767566,1.895748039,0.982383694,1.921153637,1.83364081,0.989861525
19,3,practice,self,1.798233494,1.520460175,0.990785771,2.123798628,1.921424348,0.996291085,2.063886286,1.953089421,0.983096935,1.984338496,1.893403695,0.997539179
19,4,practice,self,1.712419012,1.492839149,0.972062972,1.87712005,1.734256656,0.976300711,2.039565569,1.958128461,0.977477863,1.924688015,1.803207314,0.99786698
19,5,practice,self,1.820303918,1.497884496,0.991770691,1.949688767,1.73573263,0.988979398,1.993655372,1.821310787,0.997372035,1.967374013,1.843087857,0.996439384
19,6,practice,self,1.857494183,1.665258354,0.984623179,2.306249875,2.169946537,0.99544441,2.235959693,2.18477132,0.987491734,2.090051403,2.033965489,0.997217594
19,7,practice,self,1.810998479,1.528744639,0.988880128,2.065785945,1.87231896,0.997105453,1.927133153,1.780428771,0.991995847,1.920072731,1.809506911,0.997696784
19,8,practice,self,1.826507103,1.478120298,0.989444739,2.086434196,1.822215009,0.995923494,2.056618589,1.893233342,0.983219224,1.950508116,1.802693297,0.99710923
19,9,practice,self,1.848213677,1.570750605,0.992595005,2.104985325,1.927134031,0.997318398,2.004063404,1.860027961,0.99109835,1.987860204,1.870087115,0.995892953
19,10,practice,self,1.919477177,1.696247679,0.976680255,2.337987056,2.187688007,0.991438745,2.303968166,2.198820755,0.990454098,1.949972234,1.852026431,0.987681055
19,11,practice,self,1.873541269,1.661959761,0.978775231,2.063283871,1.955852785,0.97411559,2.063444137,1.997391344,0.985039459,1.99355789,1.959705231,0.993965787
19,12,practice,self,1.747145128,1.51142559,0.981252813,2.03246075,1.892795503,0.979192875,2.057276145,1.953206213,0.991524667,1.991561393,1.890223209,0.996631379
19,13,practice,self,1.635232858,1.435049819,0.962237583,1.899400285,1.747425432,0.953870999,2.062945795,1.96616839,0.975389055,1.995056745,1.919646939,0.997970611
19,14,practice,self,2.044007905,1.830406476,0.997383306,2.00938722,1.898021982,0.975477727,2.106334848,2.008648872,0.991538765,1.909491617,1.823238721,0.996816151
19,15,practice,self,1.917353632,1.726154069,0.981045275,2.18661454,2.118814545,0.974698035,2.112221135,2.065512326,0.980894102,2.000802278,1.963648174,0.990231016
19,16,practice,self,1.853072371,1.615980328,0.990542193,2.175812851,2.017460678,0.996218142,2.018490453,1.916003331,0.99300433,1.983746948,1.884895412,0.996177961
19,17,practice,self,1.827135065,1.586036012,0.983890028,2.019758645,1.882684608,0.976299281,2.042185536,1.941642442,0.991694412,2.078932236,1.984709338,0.997452569
19,18,practice,self,1.918523816,1.593439332,0.997810919,2.143944894,1.974413752,0.996632636,2.102356792,2.01878867,0.982697195,2.012955284,1.883548525,0.992030116
19,19,practice,self,1.872082716,1.60668108,0.992130827,1.977533974,1.823517638,0.990121001,2.114909516,2.05388805,0.987772476,1.971561548,1.931862367,0.994038859
19,20,practice,self,1.822801188,1.566053878,0.978320017,2.036465881,1.863976874,0.979083794,2.075847635,1.92876851,0.988895375,2.030475639,1.915644655,0.994202301
19,NA,post,self,1.665931344,1.591263282,0.989972273,1.925605498,1.772701992,0.987697745,1.947141101,1.70533402,0.991233963,2.002272934,1.838818652,0.996472732
19,NA,pre,self,1.700946105,1.365886129,0.958674379,2.110228374,1.824956151,0.988282506,2.031912447,1.769289554,0.991622131,2.034642041,1.812081258,0.994469831
20,1,practice,self,0.999648125,0.989675839,0.885681018,1.676781313,1.795912599,0.985039449,1.568937889,1.484630801,0.993018564,1.395962746,1.304911067,0.979323055
20,2,practice,self,0.962823365,1.008293549,0.829333269,1.595034634,1.577812578,0.993023818,1.703000466,1.604876761,0.995542515,1.565352385,1.454090076,0.990124249
20,3,practice,self,0.866404023,0.868092656,0.886083008,1.555102199,1.582144306,0.986074884,1.548546675,1.491882531,0.994256516,1.408566118,1.345525871,0.993656539
20,4,practice,self,1.01364678,1.011060326,0.875080962,1.604679867,1.545123354,0.991650364,1.675117447,1.565000218,0.995650066,1.63816567,1.527522178,0.992695757
20,5,practice,self,1.058955611,1.070556604,0.912636916,1.526722815,1.530542146,0.984272491,1.673780912,1.620343523,0.991596384,1.535518037,1.448217438,0.9839179
20,6,practice,self,1.116502356,1.120630172,0.931112424,1.639172304,1.593584833,0.990489061,1.750629997,1.639003144,0.990012457,1.596262573,1.459386856,0.988551515
20,7,practice,self,0.992542953,0.953566068,0.906936052,1.557794535,1.480209244,0.992916116,1.66181964,1.522424344,0.99202036,1.559089926,1.418693792,0.989345927
20,8,practice,self,1.092364202,1.084182777,0.895195972,1.637641453,1.569146111,0.993220161,1.694104333,1.588485451,0.9929196,1.614081902,1.479908523,0.993603666
20,9,practice,self,1.080139081,1.040600131,0.89511045,1.645118357,1.554949038,0.98928721,1.755720327,1.593095796,0.994142023,1.644426882,1.470429074,0.992357817
20,10,practice,self,0.905319582,0.815574277,0.904355957,1.627119262,1.519421778,0.995510807,1.688865468,1.470705059,0.990512482,1.589443074,1.343857106,0.991535806
20,11,practice,self,0.963809378,0.978113466,0.84749127,1.729361163,1.744162287,0.986986921,1.737244883,1.648571298,0.996457595,1.601826036,1.502708284,0.987622244
20,12,practice,self,0.980083281,0.992433402,0.853962154,1.578910443,1.533462387,0.990695733,1.693567699,1.609296122,0.991507851,1.597094566,1.509618729,0.990858226
20,13,practice,self,0.963144649,0.935158958,0.879989414,1.684778944,1.604131457,0.992781267,1.748164165,1.615596876,0.9948627,1.614076241,1.485059469,0.992532075
20,14,practice,self,0.817808848,0.763621063,0.767814512,1.616963001,1.553846533,0.995329304,1.718365485,1.593662467,0.996738357,1.583338266,1.452024351,0.993078334
20,15,practice,self,0.833029414,0.82715088,0.887292371,1.557753566,1.522366624,0.991799307,1.691281195,1.582378065,0.994760095,1.444471148,1.347155434,0.991958748
20,16,practice,self,0.938607712,0.920689887,0.895401803,1.621316314,1.576107317,0.992313906,1.762467442,1.647261106,0.996996011,1.561278228,1.441756727,0.993888802
20,17,practice,self,1.07819448,1.083531465,0.888239152,1.844964692,1.783741471,0.997770372,1.805345855,1.70136675,0.994320785,1.633180406,1.495258852,0.991896303
20,18,practice,self,0.953812819,0.918726152,0.905218878,1.701054078,1.669098375,0.986422955,1.694051648,1.604064882,0.985099931,1.548701802,1.410527465,0.986713224
20,19,practice,self,0.944186228,1.000167183,0.785719381,1.573639444,1.57925142,0.990702328,1.714948371,1.644492476,0.99525544,1.614943911,1.525011442,0.996348662
20,20,practice,self,1.055268172,1.063987393,0.881972011,1.719939846,1.672133153,0.993577025,1.818356383,1.709101667,0.993410109,1.710676944,1.610449734,0.995183319
20,NA,post,self,1.187469291,1.706840758,0.961807843,1.544611349,1.545417583,0.982800247,1.64041383,1.545947542,0.981196117,1.811373141,1.779815279,0.986047268
20,NA,pre,self,1.432365024,1.339977547,0.995245516,1.703847493,1.641460254,0.995659376,1.728623186,1.631518901,0.993808798,1.680537224,1.662792407,0.987944821
21,1,practice,self,0.655213351,0.397017567,0.678186527,1.322490807,1.112390791,0.954540044,1.345580051,1.144948217,0.961213075,1.022317524,0.957663987,0.947781131
21,2,practice,self,0.704106447,0.411389689,0.707522561,1.359814877,1.142104704,0.99470177,1.26728191,1.088187727,0.985053159,0.946266226,0.893386326,0.987877056
21,3,practice,self,0.932495986,0.633706315,0.84829736,1.448458724,1.293406659,0.967348795,1.331292406,1.189626985,0.978362402,0.953984312,0.963593657,0.970043695
21,4,practice,self,0.876605094,0.455339145,0.914024287,1.516257807,1.326278144,0.988572003,1.375682068,1.198824229,0.99529793,0.960253652,0.929701417,0.956270597
21,5,practice,self,0.880715399,0.519330018,0.820871081,1.489481521,1.267928033,0.975174932,1.290917695,1.064811428,0.987975225,0.921106778,0.863241125,0.969768344
21,6,practice,self,0.703148898,0.377625452,0.643349817,1.449484916,1.186685488,0.989203038,1.34523774,1.112025879,0.991341812,1.038825235,0.982168623,0.974517608
21,7,practice,self,0.890735307,0.523577667,0.830438369,1.541051655,1.271566076,0.979560154,1.463318847,1.213073032,0.983889336,0.976410589,0.887160999,0.969947911
21,8,practice,self,1.001190194,0.614747676,0.903187233,1.513326317,1.280919059,0.979256268,1.50765987,1.281502015,0.991647263,1.008481631,0.962122644,0.961282867
21,9,practice,self,0.97544603,0.64868101,0.861165356,1.559626204,1.338978564,0.979878382,1.455262337,1.237790403,0.986310798,1.02035345,1.013384982,0.985056558
21,10,practice,self,1.07594265,0.710967298,0.945557944,1.510766857,1.31459277,0.96839644,1.447001695,1.260310758,0.979023516,0.960294516,0.904551414,0.975066442
21,11,practice,self,0.932708039,0.555288888,0.862966884,1.441088509,1.206697326,0.961084095,1.412153753,1.211358429,0.979726364,0.967644376,0.922682933,0.967330177
21,12,practice,self,0.838379706,0.484893026,0.784031131,1.493875658,1.247079323,0.97459628,1.508255126,1.285781099,0.984929374,1.018916207,0.947533423,0.984550064
21,13,practice,self,1.024188836,0.660143868,0.899170553,1.600552851,1.4082521,0.986686913,1.525527154,1.33631316,0.989663938,1.034902472,1.00637297,0.975672203
21,14,practice,self,1.108154997,0.764293707,0.912083873,1.805586935,1.567300012,0.994982934,1.646076343,1.419980362,0.993595236,1.065598264,1.00035187,0.963588271
21,15,practice,self,0.839806302,0.474566572,0.823833047,1.546187637,1.323102423,0.970196368,1.510314647,1.31004825,0.981213603,1.043524735,0.978781748,0.978832402
21,16,practice,self,0.800362719,0.436568708,0.730146602,1.500362018,1.239249718,0.959534398,1.408099332,1.126465738,0.986563979,0.992141071,0.908672904,0.960249283
21,17,practice,self,0.843744928,0.406082433,0.943014226,1.590166061,1.372301779,0.97666401,1.672418202,1.46869119,0.997114263,1.114233923,1.075024877,0.979520254
21,18,practice,self,1.064854874,0.695127606,0.905271098,1.638355559,1.389925475,0.97848771,1.517410898,1.277815202,0.994537724,1.068928632,0.971420398,0.975801318
21,19,practice,self,0.80436314,0.454535292,0.695844218,1.548447467,1.317711972,0.947856725,1.54496655,1.329642664,0.974478646,1.143915285,1.059127083,0.983645572
21,20,practice,self,0.78105863,0.41080892,0.901617755,1.590003824,1.40852767,0.943035123,1.504489589,1.332658249,0.956028089,0.958499793,0.996659816,0.956369923
21,NA,post,self,0.650435176,0.431765174,0.520715363,1.196163661,0.913034476,0.920387231,1.271522763,0.996600041,0.964898907,1.289953187,1.141610346,0.992263166
21,NA,pre,self,0.340683355,0.04966222,0.118572585,1.191026917,0.928423523,0.887087387,1.261872381,1.007386914,0.947254146,1.306512387,1.220247658,0.982215827
22,1,practice,self,1.061891219,0.75773158,0.713314756,1.43642581,1.1525695,0.922389992,1.742771716,1.394575415,0.995866034,1.367881225,1.170810663,0.965613611
22,2,practice,self,1.356799782,0.919244275,0.956997397,1.386153905,1.049779613,0.981409996,1.562306898,1.22616111,0.99396894,1.289077064,1.044136399,0.984979702
22,3,practice,self,1.047678365,0.619078906,0.879863221,1.609975621,1.231734894,0.992852355,1.73206222,1.383513588,0.990350418,1.277172183,1.077834683,0.960217673
22,4,practice,self,0.989004911,0.498711562,0.87860117,1.503923204,1.105533762,0.974856838,1.693051011,1.352401968,0.998242281,1.428375519,1.242476019,0.986482514
22,5,practice,self,1.025901805,0.55121425,0.880797637,1.632533366,1.320685958,0.979190016,1.69711596,1.438463739,0.991698207,1.313711368,1.136893448,0.98398112
22,6,practice,self,1.154675012,0.585305434,0.993465638,1.642038302,1.187625627,0.993735278,1.78008406,1.44619871,0.985938329,1.261795053,1.003996183,0.99387673
22,7,practice,self,1.089562289,0.553043068,0.907355136,1.407385592,1.004631716,0.970386891,1.607573557,1.231213984,0.996123582,1.325063861,1.046968511,0.992469849
22,8,practice,self,1.040055867,0.533339271,0.914996199,1.844096526,1.499687138,0.967968829,1.657669901,1.293794231,0.995418535,1.415932908,1.15681146,0.993290364
22,9,practice,self,1.045705091,0.548919488,0.92071273,1.546695785,1.12574432,0.995051476,1.583604458,1.215344739,0.994013441,1.350236418,1.06867854,0.973944153
22,10,practice,self,0.991848348,0.425499532,0.930446399,1.822773839,1.47383532,0.984544621,1.734157635,1.438757373,0.986642657,1.262100005,1.045401215,0.977963366
22,11,practice,self,1.037657409,0.511290269,0.867423068,1.275222454,0.90474809,0.942582252,1.52119318,1.177090802,0.997247829,1.245734044,1.024294092,0.978227005
22,12,practice,self,1.066232433,0.507302813,0.900543069,1.467068556,1.134772894,0.971744481,1.682761013,1.323025946,0.999119511,1.385395307,1.143359364,0.987491845
22,13,practice,self,1.146722139,0.671615311,0.91066617,1.602658844,1.238492909,0.99587128,1.569900445,1.256618484,0.9977992,1.237386377,1.043079303,0.979548893
