"","X.Intercept.","lgHz"
"a21:b07",2.94472006967331,-1.5006093813155
"a21:b08",3.03226417866013,-1.50423997623218
"a21:b09",3.15655319015447,-1.53821936398508
"a21:b10",3.05538279749128,-1.49140331680467
"a21:b11",2.94247727941517,-1.44532759527066
"a21:b12",3.08606760042061,-1.52804427853134
"a21:b13",3.16715018322704,-1.53524723869507
"a21:b14",3.26041299899586,-1.59242746553999
"a21:b15",3.1292249983953,-1.53552090824685
"a21:b16",2.97548190824361,-1.51465559743126
"a21:b17",3.31691963127431,-1.60253299116859
"a21:b18",3.15792342959403,-1.57034420677636
"a21:b19",3.20393649602381,-1.56334774702724
"a21:b20",3.18805625036126,-1.52872480273251
"a21:posttest",2.59984298496078,-1.32966093473225
"a21:pretest",2.61279712722812,-1.30440834078258
"a22:b01",3.12261147087764,-1.65978808857338
"a22:b02",3.04952463087257,-1.59651782193808
"a22:b03",3.2206073570288,-1.68993778097412
"a22:b04",3.27775291450332,-1.69039142019151
"a22:b05",3.1999021995593,-1.62816053111207
"a22:b06",3.2165893119697,-1.70879736318964
"a22:b07",3.16118775284778,-1.69934816964739
"a22:b08",3.3372148015276,-1.72850896515422
"a22:b09",3.05107140946274,-1.60613097713781
"a22:b10",3.31081277411544,-1.72357777473983
"a22:b11",3.03161322857035,-1.59238593888505
"a22:b12",3.15206672783757,-1.67206947228374
"a22:b13",3.04005824744161,-1.57244205539895
"a22:b14",3.19100489281521,-1.66562626137474
"a22:b15",3.14507577337763,-1.67064454713345
"a22:b16",3.05331731143707,-1.64543791556327
"a22:b17",3.33685044977114,-1.73323760866086
"a22:b18",2.87339158979079,-1.55318931672811
"a22:b19",3.09664638287076,-1.64355584445262
"a22:b20",3.19714875941948,-1.66309959827916
"a22:posttest",2.77530158832955,-1.48377546206277
"a22:pretest",2.72331671367201,-1.4563458024626
"a23:b01",3.44172619843875,-1.37845072858101
"a23:b02",3.39952120134126,-1.41118133132864
"a23:b03",3.33732977566033,-1.37796042591483
"a23:b04",3.41308701198859,-1.40398044134115
"a23:b05",3.44756319844051,-1.4321733513045
"a23:b06",3.38733501305095,-1.45543984208099
"a23:b07",3.68269610006845,-1.5602845488094
"a23:b08",3.55788003539251,-1.51233272283492
"a23:b09",3.50580826608361,-1.46170323575156
"a23:b10",3.42596514623128,-1.48271614980142
"a23:b11",3.49652393766752,-1.47859400251555
"a23:b12",3.61681515180723,-1.42711518306267
"a23:b13",3.76053105414233,-1.46934555254691
"a23:b14",3.58003523071051,-1.45503128829013
"a23:b15",3.65544002501124,-1.51364206468119
"a23:b16",3.64158107914555,-1.46040125583263
"a23:b17",3.48876118016854,-1.47319066578909
"a23:b18",3.74472164705836,-1.5427219075679
"a23:b19",3.74243223020451,-1.51389416079594
"a23:b20",3.57731685637591,-1.53318360101721
"a23:posttest",4.08421566080233,-1.49460525109683
"a23:pretest",4.05156534266406,-1.48211128491051
"a24:b01",2.93954382698687,-1.54307627268722
"a24:b02",3.05358737326154,-1.6267618007686
"a24:b03",0.439673836398032,-0.67148799020249
"a24:b04",3.37002805872822,-1.77734685650759
"a24:b05",3.006348030516,-1.63429115218282
"a24:b06",3.25128999131738,-1.71903069487979
"a24:b07",3.20967688933396,-1.71148307870232
"a24:b08",3.23864569622539,-1.72681969923215
"a24:b09",2.93745992865891,-1.59904220128854
"a24:b10",3.20445313850518,-1.75254429166199
"a24:b11",3.58610654857763,-1.84513166762316
"a24:b12",3.57956622551558,-1.8933796580194
"a24:b13",2.98493134101573,-1.61038991797053
"a24:b14",3.01179129944908,-1.62300110794742
"a24:b15",3.1604425777311,-1.69490677988465
"a24:b16",3.13036234538454,-1.70163754418885
"a24:b17",3.3054489927535,-1.78521294334039
"a24:b18",3.3216132890377,-1.7320110586107
"a24:b19",3.15737814944629,-1.67990936276853
"a24:b20",3.243491453198,-1.71865955108311
"a24:posttest",3.16113058247011,-1.62373047470784
"a24:pretest",3.01855670225206,-1.59300246367989
"a26:b01",3.84783873652131,-1.81956825475217
"a26:b02",3.76750644022155,-1.77311815056936
"a26:b03",3.65851091564385,-1.71854478343275
"a26:b04",3.80873391523722,-1.78010909661664
"a26:b05",3.86559388944592,-1.80443347432467
"a26:b06",3.86372368147532,-1.80671411099981
"a26:b07",3.74930906230574,-1.77133120055184
"a26:b08",3.6369091722365,-1.70905236383497
"a26:b09",3.55375003295886,-1.6868311445137
"a26:b10",3.71520602913283,-1.72346329549372
"a26:b11",3.99469748584033,-1.8262340527669
"a26:b12",3.95940517008947,-1.80056141180471
"a26:b13",4.04935400527847,-1.82824442937523
"a26:b14",3.67595824613868,-1.71364745909475
"a26:b15",3.96070605384918,-1.79465924499255
"a26:b16",3.72592277597306,-1.73071672493067
"a26:b17",3.77574465884197,-1.75323744975195
"a26:b18",3.85583673464295,-1.81265144106936
"a26:b19",3.86375922388165,-1.75928496125956
"a26:b20",3.92693128694755,-1.81038794849627
"a26:posttest",3.69340978954954,-1.54009753457126
"a26:pretest",3.94153351485275,-1.71995921881251
"a27:b01",3.72658180783074,-1.47878686986514
"a27:b02",3.58155709199445,-1.50409254679179
"a27:b03",3.72812089200678,-1.6047235192876
"a27:b04",3.78438368665769,-1.62173960976162
"a27:b05",3.67883422519201,-1.56057783369805
"a27:b06",3.63632672013088,-1.53740207982932
"a27:b07",3.51546977919062,-1.49342544948051
"a27:b08",3.70695734752721,-1.58462909921232
"a27:b09",3.49996214682702,-1.48467032107932
"a27:b10",3.77342083580303,-1.61004030689853
"a27:b11",3.37689988977222,-1.41966344979612
"a27:b12",3.54932242097804,-1.49686841921379
"a27:b13",3.65299872113582,-1.53791657893043
"a27:b14",3.47061483081039,-1.50212649013031
"a27:b15",3.67539675544216,-1.53841218584394
"a27:b16",3.73201731602618,-1.60101917468608
"a27:b17",3.51374701767263,-1.49309758782338
"a27:b18",3.56808651212287,-1.46023181625052
"a27:b19",3.6070050742697,-1.52074172661863
"a27:b20",3.48605216342083,-1.4787577529874
"a27:posttest",4.07476447504136,-1.34768039877023
"a27:pretest",3.9273392225247,-1.29284169891021
"a28:b01",4.28909607955685,-1.98281919932529
"a28:b02",4.32758159247575,-2.03252424143239
"a28:b03",4.57900602511325,-2.12093525148596
"a28:b04",4.61551739625498,-2.16824937809754
"a28:b05",4.71124263244575,-2.1840448885284
"a28:b06",4.65397535074513,-2.18084430506921
"a28:b07",4.76417727042236,-2.23931370361225
"a28:b08",4.61539291482396,-2.16312021986339
"a28:b09",4.51840552667647,-2.12781556638651
"a28:b10",4.6305422301702,-2.18124188207764
"a28:b11",4.75532166521627,-2.21670935735826
"a28:b12",4.67508303320371,-2.22585644681056
"a28:b13",4.58995868046955,-2.15902601652974
"a28:b14",4.55571926420107,-2.16956595171471
"a28:b15",4.5858446837396,-2.18322676966059
"a28:b16",4.72988737586711,-2.25013562701231
"a28:b17",4.61303812995471,-2.1490128211505
"a28:b18",5.62221747571696,-2.47800470172994
"a28:b19",4.75634881990914,-2.24342466627708
"a28:b20",5.03327730884125,-2.32605632739784
"a28:posttest",4.13294637329499,-2.06645497392915
"a28:pretest",4.12325878087992,-2.03524701568905
"a29:b01",2.97396822218308,-1.2335577922791
"a29:b02",2.90927896070612,-1.15960432494253
"a29:b03",2.86367291701383,-1.17123277256402
"a29:b04",3.03878165206198,-1.22069806672653
"a29:b05",2.99047047821885,-1.15581659735068
"a29:b06",2.80113134210726,-1.13524708808254
"a29:b07",2.71111637569216,-1.09245665770231
"a29:b08",3.00982619930552,-1.19236420205808
"a29:b09",2.80549926870919,-1.09311338185014
"a29:b10",2.93109725925309,-1.16054989883111
"a29:b11",3.03524706100773,-1.17299703999178
"a29:b12",3.23406964218089,-1.27790517593671
"a29:b13",3.21892959097696,-1.31491856641279
"a29:b14",3.06314206204353,-1.23698494634942
"a29:b15",2.84940802159532,-1.17587344559185
"a29:b16",2.96991946202646,-1.14429229455802
"a29:b17",3.04936639170399,-1.21257157632535
"a29:b18",2.97007996642813,-1.12465132308904
"a29:b19",3.24119778395582,-1.27179594575954
"a29:b20",3.19143389147357,-1.24011406428865
"a29:posttest",3.55582148234972,-1.06670415066928
"a29:pretest",3.04161061406604,-1.00805698860408
"a30:b01",2.83208684280081,-1.29606729749958
"a30:b02",2.96099054568352,-1.35427112936418
"a30:b03",2.8277426520675,-1.28364469993279
"a30:b04",2.80168113264811,-1.26372429128672
"a30:b05",2.69706505523475,-1.23987195270696
"a30:b06",2.91249281758482,-1.33152096690011
"a30:b07",2.93477538134832,-1.35240083337562
"a30:b08",2.74478179284656,-1.27565923652964
"a30:b09",2.88188711883599,-1.29386655863838
"a30:b10",3.09368370999002,-1.37258620352102
"a30:b11",3.0269307880419,-1.3666731248084
"a30:b12",2.89566172888855,-1.30179477065154
"a30:b13",2.72709783512826,-1.24373206352231
"a30:b14",2.77516534136361,-1.24039997048315
"a30:b15",3.09308482079663,-1.41369291913707
"a30:b16",2.77246834669336,-1.2845216721358
"a30:b17",3.0573180193601,-1.35663335367335
"a30:b18",2.91739760898212,-1.33216484992795
"a30:b19",2.66258255826464,-1.20812599641563
"a30:b20",2.81797549365363,-1.2572903119346
"a30:posttest",2.57980735086928,-1.11526608500705
"a30:pretest",2.73364509645739,-1.287724693474
"l01:b01",4.21308037349831,-1.7885918918924
"l01:b02",4.24054206750736,-1.80389271825673
"l01:b03",4.02385856432797,-1.71505328378401
"l01:b04",4.28548829347082,-1.82218242582037
"l01:b05",4.29236462115343,-1.812027418784
"l01:b06",4.30692163915244,-1.83893885867362
"l01:b07",4.16103500775306,-1.77735466251236
"l01:b08",4.41128073152724,-1.84113261833587
"l01:b09",4.35036788679939,-1.8671805958255
"l01:b10",4.21351655364433,-1.78907161359072
"l01:b11",4.37769905757878,-1.86560010591375
"l01:b12",4.28639282783002,-1.78658268907621
"l01:b13",4.25238124687904,-1.83322469306407
"l01:b14",4.16800792465987,-1.7979885739114
"l01:b15",4.31983528267002,-1.83093896952688
"l01:b16",4.4445150190997,-1.88425844367193
"l01:b17",4.25473078217803,-1.83138807447351
"l01:b18",4.25488814540685,-1.83050649789637
"l01:b19",4.15398972841125,-1.78386917652881
"l01:b20",4.57627273340529,-1.91572098286499
"l01:posttest",4.0125590618344,-1.69087306879374
"l01:pretest",3.90407446131378,-1.60836660327275
"l02:b01",3.8092318269996,-1.47743678352668
"l02:b02",4.02920728753106,-1.62332706559048
"l02:b03",4.06360164376256,-1.63781455049471
"l02:b04",4.14289188401787,-1.6768297851637
"l02:b05",4.20343860431271,-1.74225749011184
"l02:b06",4.13723335312215,-1.67660880325158
"l02:b07",3.89243877871707,-1.55978992011185
"l02:b08",3.971854157846,-1.61053848897502
"l02:b09",4.15776221676933,-1.71087045651242
"l02:b10",4.12194603648928,-1.62467914101472
"l02:b11",4.15234247444924,-1.61845556887198
"l02:b12",4.01003478835342,-1.63646030534819
"l02:b13",3.78892224884481,-1.58459319615235
"l02:b14",3.59641425162524,-1.41286315280944
"l02:b15",3.96627320629047,-1.60642186615753
"l02:b16",4.29737936815339,-1.69946261074434
"l02:b17",3.92531876635752,-1.55284785368948
"l02:b18",4.17712889202639,-1.64895528656971
"l02:b19",4.14362338392094,-1.62426129855293
"l02:b20",3.86709233149811,-1.58006357530729
"l02:posttest",3.96555673786558,-1.43673592664291
"l02:pretest",3.52225492988505,-1.37720466843883
"l03:b01",3.37854825593474,-1.42818810517615
"l03:b02",3.46238411860982,-1.50077283647549
"l03:b03",3.45545245739867,-1.46397906515842
"l03:b04",3.66123188391549,-1.58864425127453
"l03:b05",3.62346163802813,-1.58656123833758
"l03:b06",3.62996050849161,-1.59946325105467
"l03:b07",3.6579673309325,-1.61891677808707
"l03:b08",3.41550461824641,-1.51971303293085
"l03:b09",3.82500695852096,-1.71290219949908
"l03:b10",3.52531067007988,-1.54990879304787
"l03:b11",3.37455781891118,-1.51577957148072
"l03:b12",3.5049955229331,-1.52642198275932
"l03:b13",3.55972355246857,-1.55187280890551
"l03:b14",3.29026643385018,-1.47291153954022
"l03:b15",3.67222336226168,-1.570554478802
"l03:b16",3.68931497861078,-1.63778881349162
"l03:b17",3.48652747952637,-1.5250940973909
"l03:b18",3.38876861200612,-1.49799297969583
"l03:b19",3.71290206205006,-1.60294524220492
"l03:b20",3.62971887777161,-1.57028225302204
"l03:posttest",3.25229925650849,-1.36857586393998
"l03:pretest",3.17172001465966,-1.37101918468481
"l04:b01",4.66127704493939,-1.88780561060666
"l04:b02",4.77119856838741,-1.95414041697789
"l04:b03",4.75755103041459,-1.94002543227255
"l04:b04",4.91543063231285,-1.98733858973304
"l04:b05",4.73088435530547,-1.93120950808205
"l04:b06",4.88336144094482,-2.00119009470471
"l04:b07",4.88830114596986,-2.00705455916246
"l04:b08",4.76217890183245,-1.95993694153321
"l04:b09",4.75163809515329,-1.92940012987473
"l04:b10",4.8921997891139,-2.02674754433567
"l04:b11",4.80391676995383,-1.9514420563973
"l04:b12",4.75801383082092,-1.9212138443635
"l04:b13",4.82791968946422,-1.96004174145563
"l04:b14",4.8277101279267,-1.99123536032606
"l04:b15",4.79452785240049,-1.95903052622627
"l04:b16",4.72554510962608,-1.96514853212002
"l04:b17",4.94621496468538,-2.00702503750208
"l04:b18",4.82951830488927,-1.936548075853
"l04:b19",4.81344250657956,-1.91858882386917
"l04:b20",4.72159930116944,-1.94230159744055
"l04:posttest",4.71187529130934,-1.75852092284525
"l04:pretest",4.60107985220333,-1.79563093788722
"l05:b01",3.47981547498564,-1.48627953986353
