subID,time,block,difficulty,diffQ,diff,intercept_frontal,lgHz_frontal,intercept_central,lgHz_central,intercept_parietal,lgHz_parietal,intercept_occipital,lgHz_occipital,offset_frontal,slope_frontal,offset_central,slope_central,offset_parietal,slope_parietal,offset_occipital,slope_occipital
a15,prac,b04,N3,Q1,3,3.057357472,-1.601964612,3.373045181,-1.646400341,3.284986067,-1.62918883,2.959122888,-1.466761259,1.142545922,1.533638895,1.210101719,1.565125061,1.20519939,1.574831473,1.154999493,1.481053554
a15,prac,b05,P1,Q2,4,3.254426471,-1.641499341,3.489791806,-1.672878894,3.393332733,-1.650391189,3.067998596,-1.493054885,1.147140912,1.46679958,1.241918623,1.521721258,1.207634806,1.504281803,1.153592415,1.434682452
a15,prac,b06,P1,Q2,4,3.037237628,-1.588966903,3.258226209,-1.601586179,3.108611703,-1.550314003,2.816924133,-1.384988275,1.065511161,1.459980977,1.134759502,1.514421036,1.125588954,1.508176535,1.09574153,1.426995406
a15,prac,b07,P1,Q2,4,3.017985163,-1.542423412,3.22102084,-1.55932112,3.14195648,-1.544036477,2.709573064,-1.356956075,1.05519896,1.381993313,1.152248364,1.439299465,1.138229231,1.138229231,1.040146458,1.335983472
a15,prac,b08,P1,Q2,4,3.354598756,-1.685537852,3.359502954,-1.643604374,3.272736721,-1.634005756,2.8437974,-1.430596603,1.207803297,1.575321958,1.212986699,1.578310054,1.218059805,1.594472182,1.132151408,1.476126066
a15,prac,b09,P2,Q2,5,3.443985971,-1.71263867,3.43896355,-1.64990328,3.31855456,-1.622445688,3.064727183,-1.494491061,1.292603558,1.62888088,1.319409433,1.639185572,1.269529781,1.618969831,1.220485397,1.531650441
a15,prac,b10,P2,Q2,5,3.177994111,-1.673101845,3.493214491,-1.736046946,3.265489442,-1.664567732,2.765561555,-1.417855868,1.067384036,1.468617785,1.177201417,1.533393175,1.151135444,1.521817792,1.069842046,1.417472677
a15,prac,b11,P2,Q2,5,3.02754562,-1.611787744,3.333214751,-1.6499066,3.251607467,-1.638284885,2.909586902,-1.477554991,1.125837931,1.535858415,1.245111329,1.608307843,1.176579694,1.579506572,1.134308815,1.520424133
a15,prac,b12,P3,Q2,6,3.304960252,-1.705456715,3.55908114,-1.7335328,3.373143682,-1.677320836,2.864414789,-1.479303559,1.22067897,1.602517906,1.304773636,1.642405362,1.263468523,1.636383046,1.123084215,1.512178176
a15,prac,b13,P3,Q2,6,3.060010558,-1.580971772,3.298797004,-1.588892037,3.137295829,-1.544081742,2.810269604,-1.407697832,1.055391728,1.447783018,1.231102078,1.551627438,1.1934233,1.545642718,1.102054455,1.44538109
a15,prac,b14,P3,Q2,6,3.220097657,-1.668001017,3.557446072,-1.717749056,3.287803303,-1.634204922,2.788511288,-1.418842058,1.174892233,1.552194024,1.278935414,1.590364228,1.219612436,1.582161544,1.113407373,1.477120211
a15,prac,b15,E1,Q3,7,3.147399556,-1.635265406,3.325966753,-1.648835133,3.147346106,-1.59325584,2.766499486,-1.421289806,1.125243385,1.472995366,1.126563975,1.458312209,1.09823181,1.453764202,1.027479139,1.359504498
a15,prac,b16,E1,Q3,7,3.143243834,-1.642553609,3.466585241,-1.680875514,3.306060467,-1.635841786,2.924029147,-1.463575314,1.160348457,1.554314918,1.253794365,1.586551319,1.234125807,1.598617509,1.142176567,1.499411646
a15,prac,b17,E1,Q3,7,3.468138833,-1.827886055,3.830425732,-1.908220895,3.563862494,-1.80601465,3.016498877,-1.543819281,1.106087681,1.558150428,1.244608325,1.648772139,1.231840845,1.643336047,1.188291109,1.544403959
a15,prac,b18,E2,Q3,8,3.108614315,-1.639013413,3.469285316,-1.730140146,3.309683159,-1.689346389,2.822915752,-1.46565386,1.127035099,1.502108253,1.141250881,1.507670016,1.08273071,1.489743817,1.099588204,1.453823091
a15,prac,b19,E2,Q3,8,3.218591007,-1.643289875,3.676872478,-1.736570099,3.469867393,-1.694182042,3.007448609,-1.504392501,1.180754984,1.547180484,1.366330161,1.662084356,1.283607188,1.616225685,1.130918654,1.469315307
a15,prac,b20,E2,Q3,8,3.140287323,-1.638494734,3.453317019,-1.680473241,3.304399904,-1.653776846,2.965731836,-1.505576703,1.083701951,1.488746719,1.241689388,1.557222156,1.198487615,1.565558884,1.135669249,1.490551723
a15,ave_prac,ave_prac,,,,3.158971049,-1.625795376,3.418865512,-1.658296811,3.27338354,-1.62108269,2.877465004,-1.437639673,1.122792668,1.487302695,1.218346408,1.538919317,1.176207616,1.509547331,1.107593645,1.43234055
a15,rest,posttest,,,,3.872595518,-1.255307652,3.456955243,-1.436236864,3.321927923,-1.432125989,3.336520147,-1.337965291,1.6404,1.2472,1.53139939,1.5409124,1.36923096,1.4257029,1.43730691,1.3954798
a15,rest,pretest,,,,3.729844982,-1.895670245,4.00932879,-1.913816612,3.835580019,-1.799121899,3.376770579,-1.560482382,1.56781072,1.88013963,1.74585183,1.97010933,1.66865623,1.85298547,1.50069895,1.63350764
a16,prac,b01,N1,Q1,1,2.530822556,-1.392104869,3.851820478,-1.72255408,3.585540704,-1.639049588,3.392995179,-1.443008944,0.874679515,1.281699635,1.404398021,1.619132961,1.378855172,1.610443941,1.344680015,1.511072838
a16,prac,b02,N2,Q1,2,2.469167189,-1.381918253,4.043753264,-1.812549925,3.724089417,-1.730727606,3.317099867,-1.452730207,0.812811443,1.264270715,1.420724403,1.682794063,1.377141898,1.677334609,1.286520581,1.559235008
a16,prac,b03,N3,Q1,3,2.36388105,-1.281048846,4.021948947,-1.768319257,3.792370023,-1.722764687,3.375181711,-1.432708503,0.727304117,1.130931981,1.456021136,1.642206605,1.41672117,1.660435614,1.364775148,1.557552891
a16,prac,b04,P1,Q2,4,2.289565869,-1.228955898,3.79170597,-1.658273711,3.481820875,-1.571924489,3.169744784,-1.343209156,0.855856788,1.180915999,1.395149066,1.554642997,1.349792338,1.540497877,1.274871608,1.423123895
a16,prac,b05,P1,Q2,4,2.345216763,-1.308602206,4.059492134,-1.80809797,3.762183569,-1.726904468,3.332674935,-1.436602741,0.802688092,1.222955985,1.46896148,1.68444273,1.409138936,1.676937281,1.301140533,1.514209927
a16,prac,b06,P1,Q2,4,2.728344083,-1.491366555,4.238443239,-1.882479582,3.832297924,-1.750409684,3.364494397,-1.451806088,0.988206841,1.419976344,1.586653317,1.814338175,1.476105299,1.751709517,1.400229568,1.575408547
a16,prac,b07,P2,Q2,5,2.685558957,-1.506462329,4.330949723,-1.928241852,3.936241248,-1.809683338,3.371142974,-1.417092112,1.021562982,1.494382996,1.575034147,1.806092724,1.436860714,1.701890754,1.371374397,1.49669254
a16,prac,b08,P2,Q2,5,2.891283164,-1.669097805,4.085759422,-1.887541787,3.785639584,-1.781663266,3.306161996,-1.446996725,1.083657834,1.644641707,1.475822337,1.779105519,1.418333445,1.723829814,1.315452048,1.547853077
a16,prac,b09,P2,Q2,5,2.83837262,-1.604823502,4.302894179,-1.908999077,3.865770322,-1.753029276,3.447516217,-1.455141168,1.01135396,1.552400732,1.589770113,1.847164224,1.460556073,1.745748104,1.360182566,1.515348629
a16,prac,b10,P3,Q2,6,2.757209685,-1.552317112,4.333679309,-1.915727887,4.03910167,-1.852804893,3.386108312,-1.461730691,1.031787031,1.537338696,1.626173723,1.626173723,1.557248354,1.839343522,1.330890699,1.548616317
a16,prac,b11,P3,Q2,6,2.59435587,-1.501900648,4.194159448,-1.872812338,3.953801325,-1.814598955,3.396472478,-1.479481584,0.997240633,1.551627644,1.549563471,1.837641761,1.519176043,1.826978643,1.441132614,1.691912884
a16,prac,b12,E1,Q3,7,2.998800062,-1.678320929,4.366478793,-1.960995794,3.953580403,-1.823230416,3.338596401,-1.453042319,1.086861578,1.59954968,1.594891096,1.84574007,1.439778577,1.743982027,1.336736586,1.579932989
a16,prac,b13,E1,Q3,7,2.709088879,-1.524850644,4.382931524,-1.937235807,3.938758956,-1.790442334,3.425339429,-1.4777951,0.941449951,1.419183971,1.53829936,1.761302973,1.418297191,1.687354042,1.406530346,1.581767333
a16,prac,b14,E1,Q3,7,2.696945023,-1.503415123,4.41827287,-1.941190751,4.000345223,-1.802355762,3.355684342,-1.441260647,0.921978753,1.366590814,1.540564718,1.736793686,1.38991657,1.607926921,1.338884453,1.505801346
a16,prac,b15,E1,Q3,7,2.778698502,-1.588021558,4.21207762,-1.894961709,3.896415797,-1.788848537,3.44600636,-1.49621903,1.027784344,1.571254482,1.591899593,1.8290148,1.508441463,1.764062944,1.419862024,1.616100925
a16,prac,b16,E1,Q3,7,2.955800267,-1.661263761,4.521653089,-2.004955025,4.033999698,-1.834808552,3.32299304,-1.438362347,1.1232019,1.684351349,1.699454593,1.959862009,1.54956498,1.836118865,1.404021259,1.643164338
a16,prac,b17,E1,Q3,7,2.745274716,-1.570022344,4.324898807,-1.930751393,3.974333624,-1.81165496,3.444222104,-1.482360493,1.037983914,1.580638364,1.583750487,1.854762002,1.500813603,1.791186441,1.345379657,1.552039061
a16,prac,b18,E1,Q3,7,2.759676359,-1.580331409,4.182545395,-1.861141021,3.822665663,-1.747615583,3.353703923,-1.455242493,1.057552531,1.598927954,1.598453774,1.872471761,1.504842139,1.80291369,1.366647286,1.594461972
a16,prac,b19,E1,Q3,7,2.942224651,-1.683815858,4.251000152,-1.940666439,3.807961652,-1.759762206,3.171758978,-1.38249782,1.096155356,1.679770116,1.53648717,1.867811743,1.480759702,1.808428714,1.34861941,1.601317755
a16,prac,b20,E2,Q3,8,3.080849283,-1.711926989,4.73396227,-2.09698796,4.274196834,-1.936116582,3.497168243,-1.509545404,1.165690073,1.68575497,1.722151356,1.909484182,1.615176578,1.826324714,1.383119074,1.537877241
a16,ave_prac,ave_prac,,,,2.708056777,-1.521028332,4.232421332,-1.886724168,3.873055726,-1.772419759,3.360753284,-1.447841679,0.983290382,1.473358207,1.547711168,1.776548935,1.460376012,1.731172402,1.357052494,1.557674476
a16,rest,posttest,,,,2.758319946,-1.517247825,3.392190371,-1.526007743,3.343722204,-1.543156954,3.118097629,-1.403129975,1.2673,1.6516,1.30312194,1.41735034,1.39141479,1.52546569,1.30046623,1.411809
a16,rest,pretest,,,,2.31036304,-1.461057067,3.115442504,-1.52282764,3.168765324,-1.520815996,3.09504276,-1.307165125,1.03450976,1.53620776,1.2772903,1.47504742,1.33262072,1.52181424,1.30976661,1.35732584
a17,prac,b01,N1,Q1,1,3.883900559,-1.800645566,3.983699245,-1.803616963,3.787277589,-1.735118304,3.377484852,-1.598358109,1.29065091,1.448660227,1.011452107,1.277825776,1.229957683,1.367082662,0.928179153,1.200458335
a17,prac,b02,N2,Q1,2,3.735962327,-1.749784848,3.973126779,-1.790533918,3.707377739,-1.700753685,3.268875572,-1.55680244,1.261461234,1.435249485,1.162878699,1.391813732,1.276168189,1.443479065,0.989621796,1.247194165
a17,prac,b03,N2,Q1,2,3.625516476,-1.680588765,3.896747029,-1.731549942,3.625937893,-1.652146291,3.145450964,-1.508557087,1.001559918,1.293986006,1.15005175,1.356216597,0.866871474,1.103761598,1.108601953,1.322868603
a17,prac,b04,N2,Q1,2,3.790484976,-1.72620578,3.874824475,-1.712197777,3.556353189,-1.598735427,3.140236354,-1.472326113,0.6301684,0.75959344,1.103663482,1.262141264,1.074791361,1.262070476,1.051683444,1.25404224
a17,prac,b05,N3,Q1,3,3.744691933,-1.739591432,3.86619673,-1.734370519,3.651359988,-1.652851152,3.263945119,-1.524863477,1.36304975,1.560363437,0.60668327,0.73460566,1.105256142,1.30991797,1.100205999,1.320041678
a17,prac,b06,P1,Q2,4,3.754898413,-1.732874741,3.938881207,-1.746683641,3.655290145,-1.649006033,3.167759162,-1.512058965,1.32561678,1.499095817,0.54395305,0.66401044,1.253976826,1.38122439,1.068961612,1.265010527
a17,prac,b07,P1,Q2,4,3.944511556,-1.824574915,4.159805099,-1.848790242,3.847458497,-1.747844255,3.243704771,-1.559834672,1.16428199,1.39562411,1.13893156,1.335642793,1.063686391,1.272464165,1.009505451,1.297513752
a17,prac,b08,P1,Q2,4,3.740030563,-1.73627545,3.958198719,-1.750252352,3.642358325,-1.646635217,3.046207639,-1.457898113,0.65855028,0.78711855,1.116781036,1.320154364,1.091004826,1.293474522,0.923028084,1.181796493
a17,prac,b09,P2,Q2,5,3.704528035,-1.724776182,3.958111461,-1.749064984,3.613462461,-1.637437441,3.038959011,-1.466233659,1.176385857,1.450132207,1.191617507,1.390948585,1.106767454,1.323253199,0.90563287,1.190326343
a17,prac,b10,P3,Q2,6,3.970997816,-1.864029322,4.223604838,-1.89295099,3.848891594,-1.770654227,3.280815414,-1.591280375,1.225633924,1.51780223,1.222797327,1.450552661,1.356840622,1.526924873,1.156926351,1.400088268
a17,prac,b11,P3,Q2,6,3.75637089,-1.769919482,4.214406513,-1.876119977,3.867981039,-1.753640899,3.325416649,-1.572756223,0.980349022,1.249713496,1.487936037,1.606750993,0.58578357,0.70673212,1.138708212,1.340774932
a17,prac,b12,P3,Q2,6,3.759266831,-1.772508968,4.081513291,-1.807266092,3.761724855,-1.711108916,3.302115907,-1.583642731,1.213508814,1.498437171,1.290479183,1.474001624,1.158662684,1.366914126,0.987097036,1.268357397
a17,prac,b13,E1,Q3,7,3.83120741,-1.769587578,4.04172131,-1.780565719,3.793795274,-1.701849492,3.162270985,-1.515007909,0.64018947,0.76775825,1.192156107,1.379357898,1.345415201,1.470391439,0.844761966,1.143454314
a17,prac,b14,E1,Q3,7,3.734207323,-1.745904146,4.080759363,-1.802931171,3.729098698,-1.675438346,3.072950572,-1.467261758,0.64617888,0.77069374,1.00173632,1.197704848,1.076119182,1.2805736,0.903606195,1.164020811
a17,prac,b15,E1,Q3,7,3.922423538,-1.799818019,4.231152559,-1.859251998,3.837988122,-1.726540363,3.283259942,-1.532302648,1.367017723,1.532319686,1.478294971,1.568139581,0.939124337,1.184668617,0.928247771,1.175227106
a17,prac,b16,E1,Q3,7,3.824633955,-1.775202175,4.193919095,-1.839132768,3.904638863,-1.73407759,3.228800411,-1.525963867,1.052200767,1.332683525,1.101987712,1.305697877,1.083131412,1.274779452,0.93651571,1.181268229
a17,prac,b17,E2,Q3,8,4.004383011,-1.807936251,4.310983563,-1.859353922,4.010125987,-1.757465289,3.455159245,-1.590008204,0.60186732,0.72999962,1.103843567,1.297533816,1.165686204,1.329517044,1.150362254,1.327768586
a17,prac,b18,E2,Q3,8,3.878172523,-1.777985045,4.138288765,-1.811307338,3.845339017,-1.706506036,3.185646733,-1.500362996,1.413907333,1.594082419,1.450350802,1.543491674,1.057536361,1.253215837,0.862785723,1.118902936
a17,prac,b19,E2,Q3,8,3.495285764,-1.632908824,4.058625822,-1.777340883,3.800235891,-1.691026258,3.284147901,-1.533823233,0.752064761,1.080829484,1.037722222,1.232600653,0.52152928,0.63582009,1.097252762,1.263777078
a17,prac,b20,E3,Q3,9,3.795165737,-1.725380071,4.173777795,-1.801687933,3.822949282,-1.689791572,3.168576233,-1.468338562,1.323111261,1.459754393,1.228382284,1.370902134,1.325035837,1.416062685,0.878755646,1.100278154
a17,ave_prac,ave_prac,,,,3.794831982,-1.757824878,4.067917183,-1.798748457,3.765482222,-1.69693134,3.222089172,-1.526884057,1.05438772,1.258194865,1.13108495,1.308004649,1.084167252,1.260116397,0.998521999,1.238158497
a17,rest,posttest,,,,3.587513788,-1.846248668,3.861246195,-1.835919219,3.698336892,-1.74456075,3.241093196,-1.632390207,1.1935,1.5867,1.38371874,1.6334438,1.49044898,1.75471018,1.41850481,1.73261445
a17,rest,pretest,,,,3.246266486,-1.760543776,3.606311764,-1.765620164,3.468437543,-1.705767934,3.075632936,-1.603600698,1.18979465,1.61059603,1.31029278,1.59029566,1.42841508,1.72263783,1.37627174,1.71821071
a18,prac,b01,N1,Q1,1,2.222302684,-1.043189323,3.777562457,-1.595855893,3.879133255,-1.742224108,3.691161897,-1.605530624,0.841242916,1.013858175,1.422122445,1.53053099,1.411651719,1.607881315,1.36703614,1.540130005
a18,prac,b02,N2,Q1,2,2.670669823,-1.244361561,4.033042108,-1.716245992,4.160451771,-1.847406176,3.841274075,-1.652045714,0.678769555,0.936264248,1.551161953,1.640825356,1.569284339,1.714047953,1.432623051,1.564685895
a18,prac,b03,N2,Q1,2,2.745987747,-1.311157454,4.028495619,-1.748296262,4.210308525,-1.891165727,4.017710641,-1.735140837,1.021180211,1.230090876,1.538321023,1.680569745,1.541224621,1.747039329,1.483234871,1.673141948
a18,prac,b04,N3,Q1,3,2.816632876,-1.343497388,3.972394181,-1.71527271,4.067513832,-1.802258556,3.808523216,-1.603521454,1.057488422,1.267433317,1.443942884,1.575212632,1.479134143,1.642653435,1.403509056,1.50675175
a18,prac,b05,N3,Q1,3,2.972569842,-1.391223546,4.238589861,-1.817986479,4.265503603,-1.879688391,3.896254013,-1.665252465,1.097188857,1.282915628,1.60228252,1.746077603,1.556686094,1.78260118,1.455284621,1.646507804
a18,prac,b06,P1,Q2,4,3.053964352,-1.477798122,4.186135341,-1.835182347,4.177936871,-1.886148555,3.822118175,-1.651265464,0.62529205,0.7362458,1.487207307,1.67372749,1.459168964,1.669291045,1.385258956,1.385258956
a18,prac,b07,P1,Q2,4,3.557099711,-1.745472779,4.269889651,-1.865593032,4.203826088,-1.883653737,3.790702761,-1.617877927,1.23880359,1.555115922,1.513968826,1.715482369,1.475191579,1.704080584,1.373676074,1.51215211
a18,prac,b08,P1,Q2,4,2.904998983,-1.475025368,3.944056578,-1.772566731,3.945871604,-1.786848218,3.672479427,-1.608741354,1.051138613,1.342494626,1.395692061,1.61964343,1.346857367,1.604744115,1.350303155,1.540138189
a18,prac,b09,P1,Q2,4,3.442654405,-1.688918071,4.39456815,-1.937878007,4.357961055,-1.970752255,3.963089651,-1.726426285,1.143698846,1.463011596,1.574484138,1.774672578,1.52348849,1.781112877,1.447095587,1.636726921
a18,prac,b10,P2,Q2,5,3.042338464,-1.511236333,3.980298973,-1.756730741,3.931577539,-1.759138274,3.540938443,-1.527798729,0.994600146,1.307513344,1.442549296,1.62661724,1.434399037,1.629127589,1.361855817,1.514313194
a18,prac,b11,P2,Q2,5,3.395946768,-1.660674086,4.271828801,-1.867242887,4.200756358,-1.848841771,3.908412014,-1.656264992,1.12627499,1.452372706,1.546806682,1.546806682,1.526163938,1.700645232,1.482138198,1.62442219
a18,prac,b12,P2,Q2,5,3.303442379,-1.646512663,4.18947806,-1.859078133,4.2072621,-1.875694743,3.849036414,-1.658444884,1.223641634,1.528298993,1.467288445,1.678205201,1.507300323,1.75754296,1.470757624,1.681053399
a18,prac,b13,P2,Q2,5,3.530509488,-1.721509926,4.267416829,-1.873760105,4.151109401,-1.840004966,3.940588175,-1.663717282,1.058832942,1.398191647,1.443112969,1.616900055,1.446625121,1.6091324,1.429545278,1.537590004
a18,prac,b14,P2,Q2,5,3.382062215,-1.706562099,4.105278101,-1.82605368,4.01037419,-1.786927825,3.714669072,-1.583695733,1.073969735,1.448481255,1.399204122,1.610894697,1.404597309,1.576928934,1.353434979,1.47892925
a18,prac,b15,P2,Q2,5,3.530501055,-1.743109138,4.217584734,-1.858919365,4.108813542,-1.853015905,3.799685094,-1.640784481,1.324358962,1.628691462,1.595458439,1.801135488,1.519135588,1.765699069,1.422893736,1.607317947
a18,prac,b16,P3,Q2,6,3.297054245,-1.599573239,4.258364422,-1.851805734,4.276216293,-1.900353898,3.9238243,-1.688718912,1.115870354,1.396964905,1.508538762,1.69266348,1.481395331,1.689888015,1.414385041,1.593730923
a18,prac,b17,P3,Q2,6,3.02484935,-1.451489309,4.222093785,-1.855404271,4.33923828,-1.919939297,4.05421657,-1.721658231,1.030714731,1.245175407,1.489784761,1.675829189,1.547712906,1.746579475,1.501597042,1.666926032
a18,prac,b18,P3,Q2,6,3.067901724,-1.511138351,4.097888111,-1.80402028,4.165818812,-1.857617575,3.969838587,-1.702855007,1.113849158,1.372062893,1.517599779,1.666932878,1.531390241,1.704881771,1.434167135,1.572091835
a18,prac,b19,P2,Q2,5,3.361671281,-1.673705184,4.125009904,-1.820333218,4.009698143,-1.801486995,3.798057375,-1.619135804,1.102360815,1.4503162,1.49724186,1.688379216,1.417615196,1.64378078,1.345423738,1.518530433
a18,prac,b20,P2,Q2,5,3.412670713,-1.703173756,4.117739642,-1.809258229,4.096409965,-1.817670993,3.822148544,-1.64361698,1.226097827,1.557164333,1.521802735,1.720991238,1.477386756,1.68007625,1.433283275,1.597458509
a18,ave_prac,ave_prac,,,,3.136791405,-1.532466385,4.134885765,-1.809374205,4.138289061,-1.847541898,3.841236422,-1.648624658,1.057268718,1.330633167,1.49792855,1.664104878,1.482820453,1.687886715,1.417375169,1.569892865
a18,rest,posttest,,,,3.424689758,-1.54331906,4.46721566,-1.818581897,4.9591512,-1.983601442,4.901526538,-1.833381847,1.2355,1.3975,1.60396962,1.64428755,1.79002109,1.85115671,1.84974785,1.73983949
a18,rest,pretest,,,,3.384052042,-1.713934196,4.278381077,-1.816666949,4.78437243,-2.026354064,4.584405389,-1.801208905,1.29152351,1.61751511,1.63552966,1.7184928,1.71497012,1.87527132,1.70983602,1.70923242
a19,prac,b01,N1,Q1,1,3.437174002,-1.658373397,4.390426108,-1.977461817,4.340338506,-1.917034482,4.161352147,-1.822574779,1.090660228,1.371994122,1.315178975,1.583198672,1.491112855,1.660404897,1.465547528,1.65538852
a19,prac,b02,P1,Q2,4,3.831246428,-1.855093963,4.65060066,-2.090257994,4.512453618,-1.999492666,4.270659582,-1.889026983,1.324726091,1.634919285,1.38230639,1.650624032,1.505218442,1.705808578,1.509901923,1.689858821
a19,prac,b03,N3,Q1,3,3.686456129,-1.847236239,4.578365908,-2.067338852,4.558622106,-2.021014763,4.444213536,-1.950412478,1.269224732,1.651740656,1.482761093,1.775685733,1.552954132,1.787824142,1.587202317,1.782111659
a19,prac,b04,P2,Q2,5,3.678892483,-1.788997173,4.563102759,-2.031317161,4.512476676,-1.991428916,4.253926806,-1.880574721,1.076123166,1.416034806,1.337597577,1.573290575,1.503933615,1.714990112,1.483674194,1.709106183
a19,prac,b05,N3,Q1,3,3.771367636,-1.90518109,4.512113009,-2.069575063,4.456520155,-2.0089227,4.273849229,-1.912581927,1.251320594,1.682883655,1.381546268,1.689261865,1.455219992,1.727004852,1.510627419,1.745877531
a19,prac,b06,E1,Q3,7,3.996553182,-1.905474452,4.951852353,-2.190074138,4.885470882,-2.144625881,4.65277959,-2.0362639,1.306615941,1.606444764,1.548510183,1.793427313,1.614607685,1.818078526,1.64922788,1.810385044
a19,prac,b07,P3,Q2,6,3.719612137,-1.860460595,4.531644996,-2.051766613,4.372262235,-1.954434111,4.271709001,-1.893601871,1.239109668,1.617643218,1.387805432,1.664527091,1.44615417,1.70159309,1.496548698,1.714739
a19,prac,b08,N1,Q1,1,3.68931809,-1.897704327,4.462708923,-2.068408647,4.401230894,-1.998246825,4.2692249,-1.918687789,1.242075904,1.704168058,1.378267493,1.728022643,1.521919522,1.779241146,1.506011663,1.774083795
a19,prac,b09,P1,Q2,4,3.942839139,-1.934019914,4.693072897,-2.09763466,4.605376529,-2.042372963,4.406975922,-1.942967055,1.179801848,1.536667465,1.459996954,1.727880287,1.524804743,1.776141406,1.549424016,1.782901189
a19,prac,b10,E3,Q3,9,4.015719175,-1.949438129,4.892801098,-2.182824929,4.626070614,-2.060803832,4.313801687,-1.928703174,1.118253034,1.504885226,1.511070706,1.755222346,1.334236905,1.587621353,1.460844857,1.672416641
a19,prac,b11,E2,Q3,8,4.153296135,-1.973425598,4.972974697,-2.186064475,4.795717194,-2.083676496,4.61393853,-1.986152283,1.347038873,1.652522273,1.541058293,1.756024623,1.554626917,1.730210946,1.621328076,1.758272723
a19,prac,b12,P2,Q2,5,3.767139995,-1.831946203,4.697390129,-2.107224305,4.560666206,-2.020148133,4.425777537,-1.955326407,1.152263999,1.483772916,1.369470466,1.6012738,1.631150929,1.819555351,1.550301706,1.746563649
a19,prac,b13,P3,Q2,6,3.420354144,-1.678355261,4.579307325,-2.045582898,4.592527231,-2.021047085,4.489930211,-1.957217389,0.900348947,1.249298346,1.411348596,1.69178337,1.586453133,1.766483267,1.625287969,1.819764151
a19,prac,b14,E3,Q3,9,4.042733881,-1.914022237,4.687891102,-2.08065098,4.461970236,-1.966388847,4.316440267,-1.89423747,1.301025784,1.602832818,1.568030629,1.797711277,1.562822956,1.73848095,1.494901271,1.68164275
a19,prac,b15,E3,Q3,9,4.346854011,-2.032851668,5.321791226,-2.298066133,4.992813066,-2.138481988,4.710816158,-2.013715181,1.344955982,1.641153599,1.689788459,1.89443087,1.617664434,1.796363356,1.626718891,1.788092072
a19,prac,b16,E2,Q3,8,4.01171067,-1.929063704,4.79511947,-2.120042647,4.640207465,-2.023205352,4.37441319,-1.912801,1.289806546,1.627215702,1.555851539,1.808055096,1.561019293,1.764340612,1.588657071,1.810819327
a19,prac,b17,E2,Q3,8,4.242873622,-2.007574455,5.059462267,-2.218374306,4.804005812,-2.095844581,4.61424233,-2.026149728,1.261701175,1.602783137,1.452278872,1.67565854,1.611933616,1.830538135,1.641900546,1.85237019
a19,prac,b18,E3,Q3,9,3.889835703,-1.944878834,4.808585418,-2.144516787,4.60440432,-2.037000033,4.284841865,-1.922707249,1.321745839,1.723845743,1.589992714,1.85071826,1.61149062,1.842382872,1.546461848,1.802812063
a19,prac,b19,E1,Q3,7,4.048115755,-1.971156928,4.784373548,-2.126031421,4.673016047,-2.032618585,4.416596087,-1.897193107,1.313190113,1.675064294,1.45332864,1.708202734,1.626447908,1.837587078,1.665342422,1.844379535
a19,prac,b20,E1,Q3,7,3.843000466,-1.897142954,4.644186625,-2.117478789,4.582509002,-2.063598977,4.462504316,-1.985899666,1.045481817,1.429020724,1.479443008,1.750896437,1.553331965,1.797791581,1.585966112,1.806531828
a19,ave_prac,ave_prac,,,,3.876754639,-1.889119856,4.728888526,-2.113534631,4.59893294,-2.031019361,4.401399645,-1.936339708,1.218773514,1.57074454,1.464781614,1.723794778,1.543355192,1.759122113,1.55829382,1.762405834
a19,rest,posttest,,,,3.878086731,-1.689665589,4.516552631,-2.00513624,4.406787535,-2.000694559,4.636549238,-2.02077217,1.58593034,1.65962221,1.77620115,1.93022045,1.70437255,1.9436039,1.83009572,1.99127517
a19,rest,pretest,,,,3.370637042,-1.740666037,4.456208915,-2.077369764,4.502939935,-2.044927579,4.593464929,-2.036328576,1.38147891,1.71876097,1.84417916,2.13478901,1.76704503,2.02885913,1.80006768,2.01931704
a20,prac,b01,N1,Q1,1,2.485827504,-1.071660371,4.216842425,-1.690816648,3.606680022,-1.596874575,3.193500813,-1.403696388,0.644074281,0.751945352,1.539810775,1.503976172,1.243986941,1.411199218,1.129912261,1.304024275
a20,prac,b02,N2,Q1,2,2.441747477,-1.023498391,3.768820479,-1.618741219,3.843047944,-1.706510653,3.489308042,-1.548741487,0.886746276,0.903693972,1.348591105,1.454796355,1.375372487,1.579869495,1.285221823,1.502790456
a20,prac,b03,P2,Q2,5,2.571717969,-1.074883174,3.817887999,-1.598168602,3.798635801,-1.639232648,3.449478255,-1.477486244,0.719620512,0.814643038,1.343924962,1.418067231,1.357713554,1.51836383,1.253907946,1.40805169
a20,prac,b04,P2,Q2,5,2.581460826,-1.101710955,3.82536886,-1.665909612,3.889393015,-1.721819512,3.655043913,-1.607132636,0.909832161,0.991850477,1.338325002,1.494104983,1.318051752,1.526570872,1.308293563,1.546057805
a20,prac,b05,E1,Q3,7,2.703372385,-1.140175524,3.734451934,-1.58141956,3.895694681,-1.693172857,3.45829442,-1.51634516,0.774428962,0.862505695,1.295126886,1.368679362,1.376711495,1.376711495,1.240730616,1.418799905
a20,prac,b06,P2,Q2,5,2.750974576,-1.177373199,3.881364958,-1.67762738,4.05196441,-1.783811905,3.617424744,-1.60705205,0.958340741,1.01198082,1.343138036,1.478645978,1.40513697,1.624356872,1.25037978,1.504919479
