subID,time,block,difficulty,diffQ,diff,intercept_frontal,lgHz_frontal,intercept_central,lgHz_central,intercept_parietal,lgHz_parietal,intercept_occipital,lgHz_occipital,offset_frontal,slope_frontal,offset_central,slope_central,offset_parietal,slope_parietal,offset_occipital,slope_occipital
a28,prac,b12,E1,Q3,7,2.520219179,-1.57688333,4.662557009,-2.208206033,4.675083033,-2.225856447,4.009044482,-1.931761621,0.717410716,1.290706042,1.68768937,1.96996225,1.724779758,2.031582247,1.60099919,1.903907759
a28,prac,b13,E1,Q3,7,2.784960906,-1.686511831,4.526279835,-2.095672707,4.58995868,-2.159026017,3.973662489,-1.920390773,0.960747096,1.497398106,1.800128435,2.03960835,1.795916374,2.058077176,1.573008413,1.869404901
a28,prac,b14,P3,Q2,6,2.536032668,-1.621993328,4.47141018,-2.108922093,4.555719264,-2.169565952,4.022044335,-1.950538155,0.764954422,1.359868188,1.593875137,1.85663702,1.653293858,1.95500182,1.575376479,1.884002905
a28,prac,b15,P3,Q2,6,2.53413282,-1.584394537,4.564401862,-2.138396871,4.585844684,-2.18322677,3.950285924,-1.93748264,0.79183861,1.348622765,1.7951303,2.051453691,1.844417106,2.100627787,1.684563917,1.975553435
a28,prac,b16,P3,Q2,6,2.72517303,-1.669209256,4.584766989,-2.17801325,4.729887376,-2.250135627,4.151243419,-2.009704791,0.825120677,1.394723578,1.682793326,1.968605408,1.769431728,2.082763827,1.728836361,2.019109669
a28,prac,b17,E1,Q3,7,2.839117043,-1.705239989,4.635639527,-2.152054255,4.61303813,-2.149012821,4.086797646,-1.947483707,0.921913347,1.460957427,1.729953567,1.953518127,1.794505274,2.021310179,1.69349949,1.949684215
a28,prac,b18,E2,Q3,8,3.416343005,-1.755293206,5.715590327,-2.472184285,5.622217476,-2.478004702,4.652202766,-2.085996083,1.452200412,1.712496636,2.263389378,2.428401959,2.21663759,2.364284688,1.896758981,2.014578056
a28,prac,b19,E2,Q3,8,2.896299202,-1.701370499,4.850755942,-2.270912428,4.75634882,-2.243424666,4.136219086,-1.990740823,0.98004017,1.485472069,1.814231916,2.066375948,1.87323161,2.152374545,1.687971664,1.966431727
a28,prac,b20,E3,Q3,9,2.931133029,-1.684624146,4.984879944,-2.278208348,5.033277309,-2.326056327,4.367810228,-2.066697702,0.802940876,1.313010915,1.817198714,2.021937694,2.016458024,2.226956301,1.759927165,2.007311375
a28,ave_prac,ave_prac,,,,2.713689207,-1.621064925,4.652800237,-2.154876287,4.681081673,-2.189096366,4.034846544,-1.924851992,0.882278128,1.401927875,1.725106647,1.955618664,1.802223115,2.052984259,1.652994396,1.904410048
a28,rest,posttest,,,,3.174818064,-1.840746062,4.015004609,-1.995277589,4.132946373,-2.066454974,3.585896748,-1.812670559,1.087504801,1.622016852,1.35258786,1.72617277,1.510381044,1.895482713,1.514912074,1.839233253
a28,rest,pretest,,,,2.666848309,-1.654040562,3.969749359,-1.933890613,4.123258781,-2.035247016,3.647167384,-1.835963118,1.130197653,1.623038744,1.365305047,1.669785049,1.530420477,1.866997698,1.546817822,1.845013939
a29,prac,b01,N1,Q1,1,2.692988716,-1.216763648,3.365840722,-1.374164967,2.973968222,-1.233557792,2.137965634,-0.921133376,1.01517981,1.1366754,1.250350468,1.306190324,1.140472243,1.230106304,0.827005726,0.898947034
a29,prac,b02,N2,Q1,2,2.468988853,-1.067784129,3.240068823,-1.27578607,2.909278961,-1.159604325,1.87420727,-0.711844362,0.873113102,0.939376532,1.166847717,1.191764161,1.109734323,1.1781323,0.665019533,0.644040539
a29,prac,b03,N3,Q1,3,2.349967286,-1.04932477,3.205556039,-1.304691653,2.863672917,-1.171232773,1.808010778,-0.720516465,0.861069912,0.961804821,1.166760635,1.212873057,1.102730378,1.169415632,0.682353209,0.695301067
a29,prac,b04,P1,Q2,4,2.626102175,-1.158701483,3.409820281,-1.371377575,3.038781652,-1.220698067,1.843436261,-0.715765602,0.916031623,1.016310293,1.243550914,1.281406728,1.133301749,1.197684365,0.631534271,0.627537032
a29,prac,b05,P1,Q2,4,2.559797399,-1.119914981,3.322403033,-1.314307052,2.990470478,-1.155816597,1.772282183,-0.600234665,0.956032046,1.039361834,1.290727734,1.275558444,1.20305901,1.190837669,0.626770815,0.53368132
a29,prac,b06,P1,Q2,4,2.408979522,-1.066039838,3.156283117,-1.279639033,2.801131342,-1.135247088,1.833522512,-0.710018163,0.811795317,0.906127006,1.142372773,1.185143096,1.059573427,1.113214007,0.681066476,0.657960966
a29,prac,b07,P1,Q2,4,2.276976828,-1.052266623,3.010459018,-1.245414572,2.711116376,-1.092456658,1.640879706,-0.581862409,0.817396044,0.953035445,1.084383236,1.15368083,1.019038465,1.071528851,0.561672552,0.502130194
a29,prac,b08,P2,Q2,5,2.69321433,-1.189145983,3.426240557,-1.37704105,3.009826199,-1.192364202,1.921870294,-0.704543258,0.966775081,1.067485255,1.263059576,1.289266414,1.114085364,1.147934561,0.677733889,0.615235389
a29,prac,b09,P2,Q2,5,2.575589332,-1.094976324,3.207865081,-1.25666983,2.805499269,-1.093113382,1.72283052,-0.570509257,0.951586242,1.007929567,1.201004205,1.199502416,1.068186405,1.091084298,0.562937242,0.464141754
a29,prac,b10,P3,Q2,6,2.739409206,-1.179378964,3.419537393,-1.367629603,2.931097259,-1.160549899,1.912128234,-0.682475612,0.940453842,1.004661737,1.259699031,1.270338085,1.120353755,1.131232192,0.659840674,0.577050062
a29,prac,b11,E1,Q3,7,2.55790145,-1.101436299,3.367448406,-1.321247382,3.035247061,-1.17299704,2.128712587,-0.769358594,0.929237062,0.980433056,1.264518103,1.245295227,1.1787908,1.165204941,0.791591915,0.699202675
a29,prac,b12,E1,Q3,7,3.12866521,-1.403985765,3.768287894,-1.502894995,3.234069642,-1.277905176,2.144004404,-0.797409473,1.213283953,1.37408633,1.429603719,1.423516806,1.233336581,1.258166677,0.776359059,0.733530745
a29,prac,b13,E2,Q3,8,2.910215825,-1.321279087,3.658841043,-1.491003118,3.218929591,-1.314918566,2.202837002,-0.895800533,1.040954341,1.198965242,1.370146215,1.383176694,1.223731914,1.264774486,0.850686595,0.836249918
a29,prac,b14,E3,Q3,9,3.045674677,-1.354845882,3.574902793,-1.436434195,3.063142062,-1.236984946,2.141018838,-0.805081361,1.16436337,1.27771924,1.41853408,1.410655205,1.239811922,1.264014435,0.793919618,0.744385996
a29,prac,b15,E1,Q3,7,2.916033906,-1.321901164,3.292223455,-1.349851776,2.849408022,-1.175873446,1.951038652,-0.799089512,1.034586271,1.203492373,1.16793908,1.267064628,1.056023026,1.184555434,0.740602156,0.789837796
a29,prac,b16,E1,Q3,7,2.945508929,-1.248715228,3.511315237,-1.389619147,2.969919462,-1.144292295,2.0138038,-0.728350518,1.033057593,1.104708864,1.286861878,1.289211914,1.11024364,1.114776845,0.728382228,0.655516273
a29,prac,b17,E2,Q3,8,3.019633925,-1.290506489,3.586893052,-1.440544964,3.049366392,-1.212571576,1.99650566,-0.671010149,1.102675165,1.170798954,1.373533532,1.36387561,1.220025571,1.219272998,0.712749126,0.576629784
a29,prac,b18,E2,Q3,8,2.998990378,-1.247787348,3.581900561,-1.385468155,2.970079966,-1.124651323,2.018888449,-0.716659847,1.086487925,1.129519744,1.375772894,1.341104948,1.093722304,1.090611499,0.698062193,0.62338329
a29,prac,b19,E3,Q3,9,3.108520819,-1.307795607,3.906063487,-1.534237896,3.241197784,-1.271795946,2.22252204,-0.84324948,1.160898039,1.174970299,1.49496484,1.447836609,1.255719613,1.239020182,0.814993411,0.756413724
a29,prac,b20,N1,Q1,1,2.774066344,-1.172437218,3.47821022,-1.365231283,3.191433891,-1.240114064,2.141260826,-0.819108051,0.965867681,1.036513111,1.236962363,1.250221075,1.17696036,1.213868385,0.771929825,0.770532735
a29,ave_prac,ave_prac,,,,2.739861256,-1.198249342,3.424508011,-1.369162716,2.992881827,-1.189337258,1.971386283,-0.738201034,0.992042221,1.084198755,1.27437965,1.289384114,1.142945043,1.176771803,0.712760526,0.670085415
a29,rest,posttest,,,,2.987061388,-1.087225406,3.456066475,-1.049465845,3.555821482,-1.066704151,2.73249037,-0.785678433,0.954902634,0.918025246,1.111227368,0.876175103,1.182215152,0.945404233,0.872829565,0.657252195
a29,rest,pretest,,,,2.317449212,-0.894692282,3.012855352,-1.034999596,3.041610614,-1.008056989,2.349282855,-0.748453048,0.714421083,0.743987693,0.963955683,0.8846053,0.992296843,0.926808027,0.705187651,0.652783827
a30,prac,b01,N1,Q1,1,1.472200382,-0.923514009,2.727555192,-1.208862158,2.832086843,-1.296067297,2.700033082,-1.239194136,0.580835766,0.883525523,1.108043912,1.154434989,1.155815367,1.225701289,1.156376987,1.233804929
a30,prac,b02,N2,Q1,2,1.576219026,-0.983106125,2.824385743,-1.243406214,2.960990546,-1.354271129,2.806393905,-1.294017139,0.636127446,0.953390062,1.25713488,1.319248156,1.315210343,1.418874553,1.192632664,1.270384762
a30,prac,b03,N3,Q1,3,1.634394163,-1.020430871,2.824641026,-1.268638962,2.827742652,-1.2836447,2.690706483,-1.229877796,0.66921418,1.001603448,1.161186913,1.222805743,1.165066939,1.231665807,1.183486564,1.30078726
a30,prac,b04,P1,Q2,4,1.56945728,-0.965647321,2.782022851,-1.212741987,2.801681133,-1.263724291,2.660179487,-1.220826878,0.633991348,0.943553384,1.134161439,1.161977976,1.136297682,1.195253129,1.111349556,1.185583323
a30,prac,b05,P1,Q2,4,1.524648609,-0.96148768,2.700374962,-1.206753184,2.697065055,-1.239871953,2.493004619,-1.161661133,0.626899953,0.959570801,1.108067206,1.174497127,1.140028995,1.23906342,1.057046354,1.151706264
a30,prac,b06,P2,Q2,5,1.630315924,-1.016335129,2.863969437,-1.296696465,2.912492818,-1.331520967,2.673569823,-1.238439399,0.729514106,1.082290116,1.187650305,1.273231737,1.271850363,1.370197473,1.141022829,1.225958916
a30,prac,b07,P3,Q2,6,1.685242162,-1.052824784,2.941109957,-1.335167762,2.934775381,-1.352400833,2.772175997,-1.277393845,0.697815788,1.050730486,1.22989362,1.323592426,1.169323103,1.28871573,1.208313969,1.313997008
a30,prac,b08,P3,Q2,6,1.666607659,-1.010190793,2.841133684,-1.277840151,2.744781793,-1.275659237,2.32618755,-1.089532655,0.697482734,1.030913935,1.187185138,1.274730759,1.181246768,1.304349243,0.886702106,1.017890977
a30,prac,b09,E1,Q3,7,1.790746778,-1.026458507,2.892513944,-1.2456129,2.881887119,-1.293866559,2.694205104,-1.236792567,0.733233867,1.013134921,1.341281239,1.384944599,1.314939849,1.39481596,1.210368266,1.298124323
a30,prac,b10,E1,Q3,7,2.055408992,-1.153853923,3.250589599,-1.404278732,3.09368371,-1.372586204,2.536560507,-1.159848191,0.859787753,1.163155558,1.372437848,1.403976361,1.321114561,1.381167397,1.074804107,1.143066958
a30,prac,b11,E1,Q3,7,1.774499921,-1.069087888,3.117456484,-1.38375401,3.026930788,-1.366673125,2.659912389,-1.215687316,0.734855741,1.066029074,1.309091849,1.367912034,1.256966816,1.322736472,1.109188247,1.179925399
a30,prac,b12,E1,Q3,7,1.777505405,-1.04998501,3.041018702,-1.343411321,2.895661729,-1.301794771,2.48166574,-1.124282395,0.722098212,1.031079494,1.258977899,1.313551703,1.193566923,1.241411657,1.064177606,1.125283202
a30,prac,b13,E1,Q3,7,1.636613096,-0.999466529,2.793630423,-1.230914073,2.727097835,-1.243732064,2.506384438,-1.15904306,0.660580084,0.970252598,1.243125405,1.292174992,1.10591393,1.170285866,1.127688451,1.221977021
a30,prac,b14,E2,Q3,8,1.663467284,-0.943212666,2.754238222,-1.151654132,2.775165341,-1.24039997,2.372613083,-1.104544366,0.803101806,1.067612497,1.269523661,1.27289508,1.234321121,1.305437477,0.827079427,0.928130309
a30,prac,b15,E2,Q3,8,1.927307284,-1.13663275,3.231827766,-1.443337539,3.093084821,-1.413692919,2.728576278,-1.253676788,0.808263224,1.133164117,1.35638371,1.417266173,1.284054164,1.355531286,1.175272986,1.260758109
a30,prac,b16,E2,Q3,8,1.542768611,-0.97716006,2.829667934,-1.267856769,2.772468347,-1.284521672,2.474465238,-1.170452455,0.743883546,1.102378856,1.283803155,1.378106713,1.233972772,1.356880076,1.029455608,1.13320143
a30,prac,b17,E3,Q3,9,2.002623598,-1.127800426,3.127418174,-1.356538258,3.057318019,-1.356633354,2.60668524,-1.198062111,0.850907152,1.151000142,1.385374637,1.425057376,1.280454671,1.311992429,1.149490134,1.23776377
a30,prac,b18,E3,Q3,9,1.818573955,-1.068105763,3.011523231,-1.347695972,2.917397609,-1.33216485,2.592741421,-1.206919179,0.780903754,1.092783918,1.2747466,1.344320101,1.314759171,1.430275233,1.163520651,1.276564067
a30,prac,b19,E3,Q3,9,1.76698673,-0.998179123,2.819946679,-1.199870902,2.662582558,-1.208125996,2.301374454,-1.107298643,0.71566621,0.975694977,1.145631814,1.144060515,1.094400994,1.167456508,0.831994651,1.007139753
a30,prac,b20,N1,Q1,1,1.760091686,-0.991046873,2.714996675,-1.150909966,2.817975494,-1.257290312,2.661987937,-1.191386083,0.733127406,0.989808354,1.101690819,1.100207469,1.212280438,1.274674621,1.132797412,1.190501398
a30,ave_prac,ave_prac,,,,1.713783927,-1.023726312,2.904501034,-1.278797073,2.87164348,-1.30343211,2.586971139,-1.193946807,0.720914504,1.033083613,1.235769602,1.287449601,1.219079249,1.299324281,1.091638429,1.185127459
a30,rest,posttest,,,,2.007000314,-1.121834681,2.343999661,-1.043848623,2.579807351,-1.115266085,2.550043425,-1.116443481,0.799162254,1.11034791,0.830030253,0.992435191,0.92262945,1.071006835,0.955856404,1.106729905
a30,rest,pretest,,,,1.357689741,-0.985618895,2.494341624,-1.218748478,2.733645096,-1.287724693,2.957848909,-1.355000367,0.526783664,1.009908509,0.9742501,1.204563606,1.072771205,1.268252158,1.240506896,1.388579438
l01,prac,b01,N1,Q1,1,2.599774703,-1.099734452,3.948180425,-1.597345331,4.213080373,-1.788591892,3.998861849,-1.638469103,1.101227279,1.065594792,1.5437913,1.468961228,1.771390684,1.797288523,1.754409763,1.771492702
l01,prac,b02,N1,Q1,1,2.978407055,-1.327164218,4.053569664,-1.685407479,4.240542068,-1.803892718,4.036921199,-1.639325645,1.28990415,1.31808597,1.708707724,1.676668158,1.834744562,1.866874138,1.805396499,1.77492872
l01,prac,b03,N2,Q1,2,3.103571988,-1.406465938,3.9301937,-1.635351914,4.023858564,-1.715053284,3.920464123,-1.597904557,1.119621137,1.227405298,1.652888822,1.631352739,1.752806225,1.795020428,1.742751241,1.718075729
l01,prac,b04,P1,Q2,4,3.338483511,-1.490384634,4.158410822,-1.713229185,4.285488293,-1.822182426,4.053951529,-1.64260701,1.458294707,1.492132043,1.661321159,1.626787278,1.846332578,1.863642801,1.798237406,1.77549351
l01,prac,b05,P1,Q2,4,3.50332319,-1.589985012,4.23040926,-1.749283324,4.292364621,-1.812027419,4.083720886,-1.641431673,1.430507884,1.571198326,1.695086734,1.649482476,1.736940942,1.758406791,1.751271856,1.711521774
l01,prac,b06,P2,Q2,5,3.532338859,-1.601228287,4.135724195,-1.715719443,4.306921639,-1.838938859,4.16005706,-1.689045417,1.411530693,1.559493868,1.598606604,1.576387313,1.77224499,1.830966862,1.851123069,1.82923061
l01,prac,b07,P3,Q2,6,3.419230037,-1.52298129,3.985709776,-1.618301867,4.161035008,-1.777354663,4.071220216,-1.664172371,1.18839565,1.294078074,1.472141597,1.42512204,1.749407576,1.786241756,1.690699229,1.693049443
l01,prac,b08,P3,Q2,6,3.441856745,-1.529358133,4.142854149,-1.665484938,4.411280732,-1.841132618,4.296270743,-1.735888769,1.23475178,1.326633761,1.594031198,1.511039551,1.850233854,1.846794144,1.855040943,1.831145968
l01,prac,b09,P3,Q2,6,3.571711689,-1.645436303,4.352744155,-1.834316528,4.350367887,-1.867180596,4.085751602,-1.680940928,1.353962693,1.491576068,1.664344571,1.668477293,1.736859378,1.820828286,1.669223901,1.73050631
l01,prac,b10,P3,Q2,6,3.49406999,-1.59710729,4.190979001,-1.743560562,4.213516554,-1.789071614,4.11836572,-1.676006466,1.540093886,1.614128977,1.63461905,1.617123848,1.867262036,1.897511984,1.835879909,1.818538656
l01,prac,b11,E1,Q3,7,3.508455668,-1.604911748,4.170633277,-1.73929289,4.377699058,-1.865600106,4.319598583,-1.753138146,1.536826726,1.610953153,1.650284083,1.619041176,1.887520756,1.926788235,1.879436732,1.862066174
l01,prac,b12,E1,Q3,7,3.350943967,-1.469339072,4.077117879,-1.643226283,4.286392828,-1.786582689,4.175479814,-1.677800463,1.355487519,1.453648337,1.507695019,1.455410044,1.609732398,1.651285761,1.704877517,1.711297625
l01,prac,b13,E1,Q3,7,3.052642418,-1.410736049,4.072415903,-1.722415184,4.252381247,-1.833224693,4.095854528,-1.680608441,1.329076056,1.409349509,1.448160445,1.493679743,1.784417796,1.858857811,1.753040287,1.78245467
l01,prac,b14,E1,Q3,7,3.317612855,-1.512181029,4.106290506,-1.718956278,4.168007925,-1.797988574,4.063777132,-1.679062293,1.45959022,1.526166149,1.58391709,1.576284383,1.713264807,1.781757581,1.701359532,1.722734772
l01,prac,b15,E1,Q3,7,3.509668673,-1.598262856,4.145560466,-1.725266653,4.319835283,-1.83093897,4.146573165,-1.691096188,1.435050496,1.606587685,1.651389734,1.623450143,1.802773108,1.833210605,1.707232011,1.718231303
l01,prac,b16,E1,Q3,7,3.51677617,-1.584556967,4.367576837,-1.82226658,4.444515019,-1.884258444,4.180001602,-1.696056833,1.396011111,1.513403156,1.748663948,1.73164628,1.7944897,1.849530706,1.799227884,1.787080203
l01,prac,b17,E1,Q3,7,3.471384058,-1.596884904,4.276288307,-1.815862964,4.254730782,-1.831388074,4.12154077,-1.688748629,1.418717193,1.606339478,1.646045083,1.675410358,1.719094888,1.814719126,1.759321019,1.778501714
l01,prac,b18,E2,Q3,8,3.504111198,-1.59358785,4.215711375,-1.757549377,4.254888145,-1.830506498,4.050443442,-1.666977759,1.328600385,1.438736336,1.68442383,1.661238208,1.777427171,1.808655476,1.766378889,1.74888733
l01,prac,b19,E2,Q3,8,3.559418137,-1.620092704,4.192069968,-1.772658322,4.153989728,-1.783869177,4.09310458,-1.686059797,1.256187013,1.397695601,1.630498551,1.62944509,1.699133407,1.740112289,1.846674181,1.830753922
l01,prac,b20,E3,Q3,9,3.562910024,-1.602768871,4.404471042,-1.82530004,4.576272733,-1.915720983,4.53959019,-1.827387113,1.29433287,1.400917336,1.763631636,1.741422009,1.945512421,1.951273285,1.870428349,1.846006007
l01,ave_prac,ave_prac,,,,3.366834547,-1.52015838,4.157845535,-1.725039757,4.279358424,-1.820775215,4.130577437,-1.68263638,1.346908472,1.446206196,1.627012409,1.602921468,1.782579464,1.823988329,1.777100511,1.772099857
l01,rest,posttest,,,,3.448656669,-1.526006874,3.853568783,-1.616374183,4.012559062,-1.690873069,3.630848765,-1.472298261,1.423995199,1.48711143,1.534081132,1.571751843,1.691744365,1.785336932,1.54553916,1.611682601
l01,rest,pretest,,,,3.450684947,-1.596027016,3.926062635,-1.61551321,3.904074461,-1.608366603,3.474612348,-1.371484394,1.457201562,1.602594973,1.664358478,1.674460064,1.653210677,1.713061845,1.507862865,1.505839521
l02,prac,b01,N1,Q1,1,4.098238687,-1.556888803,4.390637307,-1.637062729,3.809231827,-1.477436784,3.678566799,-1.406021957,1.611358383,1.459018258,1.721474805,1.525802542,1.579603858,1.447193877,1.650182794,1.553877704
l02,prac,b02,N2,Q1,2,3.557049103,-1.53564656,4.354808568,-1.766806243,4.029207288,-1.623327066,3.831454305,-1.450586321,1.324609495,1.405981634,1.68716435,1.661844334,1.670066612,1.660429478,1.762886798,1.696697139
l02,prac,b03,P1,Q2,4,3.598692923,-1.512478314,4.466861757,-1.739098085,4.063601644,-1.63781455,3.954621581,-1.536408281,1.39850115,1.428866866,1.776019605,1.658329032,1.678886034,1.605606012,1.784140961,1.677113065
l02,prac,b04,P1,Q2,4,3.808493464,-1.661738295,4.513838805,-1.810916949,4.142891884,-1.676829785,3.990223466,-1.521096296,1.428375536,1.536014245,1.747429551,1.680512133,1.751299739,1.701060482,1.810795082,1.715225945
l02,prac,b05,P1,Q2,4,3.779139034,-1.674872617,4.565058863,-1.876831893,4.203438604,-1.74225749,4.059600961,-1.578287247,1.433839464,1.559063224,1.789086445,1.752773118,1.748402971,1.733476005,1.809844822,1.762512085
l02,prac,b06,P2,Q2,5,3.65853203,-1.592653307,4.476522594,-1.794552076,4.137233353,-1.676608803,3.914569506,-1.495669045,1.365445671,1.475892788,1.757149254,1.700349643,1.736969233,1.741513182,1.781525538,1.723437238
l02,prac,b07,P2,Q2,5,3.734558169,-1.60484104,4.242418785,-1.671485124,3.892438779,-1.55978992,3.664083679,-1.401065972,1.405473139,1.494680758,1.628864818,1.542759808,1.578856991,1.546355154,1.67840539,1.612096676
l02,prac,b08,P2,Q2,5,3.654783909,-1.59697303,4.414602376,-1.774751057,3.971854158,-1.610538489,3.882486159,-1.470390374,1.378741773,1.497783212,1.7249683,1.679619437,1.642275165,1.655755014,1.767419533,1.697241833
l02,prac,b09,P3,Q2,6,4.02860371,-1.760793327,4.80097115,-1.942991953,4.157762217,-1.710870457,3.907569584,-1.50310276,1.516994999,1.622761914,1.910241567,1.839720384,1.800254675,1.794818466,1.81061548,1.766211461
l02,prac,b10,P3,Q2,6,3.843429451,-1.65524779,4.564631886,-1.825753634,4.121946036,-1.624679141,3.977173706,-1.456732024,1.431728634,1.525343537,1.715372086,1.680956855,1.686730006,1.659471368,1.785317447,1.702744302
l02,prac,b11,N2,Q1,2,3.553377475,-1.560969507,4.413691901,-1.757113999,4.152342474,-1.618455569,3.789420813,-1.375696887,1.34945629,1.476626175,1.697040925,1.662507652,1.579357697,1.543667492,1.654659721,1.567478568
l02,prac,b12,P3,Q2,6,3.685961281,-1.628424967,4.482478248,-1.804298575,4.010034788,-1.636460305,3.835071262,-1.470553159,1.425276555,1.538683648,1.784943217,1.709222834,1.696274625,1.704836729,1.738398383,1.663213064
l02,prac,b13,E1,Q3,7,3.505044313,-1.554914368,4.428465899,-1.798511241,3.788922249,-1.584593196,3.801522443,-1.494691202,1.334866459,1.449756862,1.789092386,1.726006859,1.69603051,1.648805004,1.75928538,1.686998971
l02,prac,b14,P1,Q2,4,3.363670114,-1.473557649,4.02127154,-1.5815694,3.596414252,-1.412863153,3.612377876,-1.325826768,1.214624533,1.342422372,1.497124436,1.454397023,1.460600143,1.419633397,1.611045577,1.532850891
l02,prac,b15,P2,Q2,5,3.555121957,-1.617309837,4.384122125,-1.790851591,3.966273206,-1.606421866,3.771302349,-1.40217508,1.317770712,1.501442844,1.651521242,1.648909424,1.629833218,1.64758909,1.741860273,1.675699208
l02,prac,b16,P2,Q2,5,3.675567315,-1.5941585,4.538510663,-1.79093712,4.297379368,-1.699462611,4.165281721,-1.539386243,1.340824013,1.463536759,1.770408131,1.711171723,1.766468858,1.733028535,1.827445388,1.728352938
l02,prac,b17,P2,Q2,5,3.376735547,-1.475508784,4.124992079,-1.597153384,3.925318766,-1.552847854,3.97977444,-1.478132282,1.24926737,1.367861072,1.492180213,1.416557161,1.683684145,1.65787781,1.805861766,1.728565898
l02,prac,b18,N2,Q1,2,3.769838729,-1.635725184,4.432701759,-1.749244105,4.177128892,-1.648955287,3.951134222,-1.453902791,1.357897779,1.508348361,1.688718695,1.640839262,1.625114976,1.618091192,1.740171351,1.671255668
l02,prac,b19,N1,Q1,1,3.597436159,-1.57120822,4.388016242,-1.730624059,4.143623384,-1.624261299,3.993708778,-1.467980981,1.323854837,1.434560834,1.674047556,1.614434568,1.636469837,1.632846742,1.756407185,1.675026444
l02,prac,b20,E3,Q3,9,3.484806741,-1.535127546,4.484018161,-1.777131589,3.867092331,-1.580063575,3.753304488,-1.500851231,1.371856678,1.435115104,1.94166386,1.83245246,1.697811773,1.644319054,1.742442432,1.683068352
l02,ave_prac,ave_prac,,,,3.666454006,-1.589951882,4.424431035,-1.76088424,4.022706775,-1.61522686,3.875662407,-1.466427845,1.379038174,1.476188023,1.722225572,1.656958313,1.667249553,1.639818704,1.750935565,1.675983373
l02,rest,posttest,,,,3.279767645,-1.304515707,4.122109584,-1.565845099,3.965556738,-1.436735927,3.661409802,-1.260932161,1.096007795,1.106393528,1.496370423,1.488807828,1.396263104,1.332856979,1.287594623,1.268251857
l02,rest,pretest,,,,2.83144679,-1.203855485,3.829126262,-1.521838016,3.52225493,-1.377204668,3.357441006,-1.228283315,0.92464453,1.033534521,1.400024455,1.470740781,1.375351572,1.481776929,1.370601572,1.430388455
l03,prac,b01,N1,Q1,1,1.46960156,-0.688479877,3.128222714,-1.265455281,3.378548256,-1.428188105,3.413049182,-1.405563111,0.581372524,0.631018324,1.306613957,1.227430315,1.553568788,1.559013252,1.594353815,1.552783741
l03,prac,b02,N2,Q1,2,1.57777132,-0.78647312,3.252263818,-1.375498414,3.462384119,-1.500772836,3.457480925,-1.408315695,0.848925075,1.006700486,1.376828679,1.352371187,1.536268873,1.548525328,1.542601493,1.485610732
l03,prac,b03,N2,Q1,2,1.710448122,-0.797934843,3.310739994,-1.346213182,3.455452457,-1.463979065,3.349940325,-1.360940673,0.704083221,0.759234179,1.20622936,1.173332321,1.423660238,1.425295252,1.527901289,1.461639997
l03,prac,b04,N3,Q1,3,2.00557329,-0.978180803,3.628866639,-1.544002478,3.661231884,-1.588644251,3.491422727,-1.445222451,0.587689618,0.739305968,1.479314822,1.477416056,1.510723723,1.551455915,1.569442938,1.525857183
l03,prac,b05,N3,Q1,3,2.021453955,-1.030705389,3.545132182,-1.529940282,3.623461638,-1.586561238,3.410624398,-1.431522805,0.775441414,1.028558046,1.576386627,1.612793096,1.617760636,1.671270686,1.570531772,1.552689012
l03,prac,b06,P1,Q2,4,2.091717228,-1.036957658,3.621518763,-1.557796603,3.629960508,-1.599463251,3.53311012,-1.471429251,0.879791204,1.007243781,1.576206199,1.610785567,1.601576928,1.662202779,1.565309201,1.539938516
l03,prac,b07,P1,Q2,4,2.059785456,-1.063620278,3.657208393,-1.623285664,3.657967331,-1.618916778,3.49231899,-1.440243896,1.150221079,1.39622158,1.51225002,1.589585055,1.63295486,1.685668829,1.611486138,1.585154833
l03,prac,b08,P1,Q2,4,2.092806829,-1.061990926,3.554174906,-1.546111095,3.415504618,-1.519713033,3.20667334,-1.344933074,0.888049419,1.041346068,1.517494544,1.539058752,1.454520708,1.533120861,1.478349713,1.460988494
l03,prac,b09,P2,Q2,5,2.436704951,-1.256888916,3.879416851,-1.71718484,3.825006959,-1.712902199,3.591555921,-1.529733035,1.223231894,1.461301652,1.665079625,1.751383218,1.71655177,1.78769597,1.657284482,1.653579951
l03,prac,b10,P2,Q2,5,2.050143821,-1.064739151,3.50431831,-1.538711708,3.52531067,-1.549908793,3.393412667,-1.397869948,1.092648611,1.324955606,1.496801403,1.519890886,1.546161559,1.569165035,1.535296705,1.482168527
l03,prac,b11,P2,Q2,5,1.774155672,-0.943291185,3.287740489,-1.457525948,3.374557819,-1.515779571,3.463598171,-1.460201953,1.061902556,1.326949274,1.49085511,1.549401227,1.496005106,1.578480917,1.588710133,1.575760464
l03,prac,b12,P3,Q2,6,1.693422257,-0.85774571,3.377206256,-1.449127359,3.504995523,-1.526421983,3.341580983,-1.379763476,0.681361609,0.813994782,1.289416344,1.311009258,1.508817047,1.529792842,1.558243031,1.521903623
l03,prac,b13,P3,Q2,6,1.582547949,-0.814242249,3.317057637,-1.4295481,3.559723552,-1.551872809,3.309949764,-1.364328908,0.623882817,0.74894397,1.550569881,1.571316175,1.661198123,1.696397359,1.529760816,1.489793136
